age,income,account_balance,transactions_last_30d,is_premium,target
70,70474,9518,26,0,0
68,51346,10489,23,0,0
25,55090,6296,17,0,0
33,107237,12684,17,0,0
29,78888,1552,16,0,0
43,93946,9734,24,0,0
70,55257,5977,19,0,0
20,85006,11973,19,0,1
52,63554,6229,11,0,0
45,44618,4660,23,1,1
67,92009,5269,12,0,0
63,15000,8992,16,0,0
69,56657,281,12,1,0
49,63488,369,24,0,0
47,67265,0,27,0,0
35,67890,0,20,0,0
35,50914,6387,23,0,1
35,67259,0,13,1,0
49,32103,6506,23,0,0
53,41124,2809,21,0,0
22,117982,12302,16,1,0
58,84256,62,22,1,1
28,81162,1319,19,0,0
66,52412,5757,24,1,1
76,40008,0,20,0,0
50,100272,5177,21,1,1
47,52305,10446,18,0,0
27,33201,20432,23,0,0
53,64285,0,17,0,0
72,71205,21263,23,0,0
21,80488,16497,14,0,0
66,101476,9772,25,0,0
45,31852,13103,18,0,0
66,73844,11418,18,0,0
64,103921,0,18,1,0
57,51767,8988,19,1,1
54,104298,7678,15,0,0
57,57528,13045,24,0,0
34,71926,11212,13,1,0
58,32360,620,30,1,0
67,74877,437,18,1,0
43,48061,0,27,0,0
34,92147,0,29,0,1
51,78494,2423,20,1,0
22,102084,0,15,1,0
27,92662,14699,25,0,1
45,84605,8898,19,0,1
23,78122,9011,23,0,0
29,56387,11233,19,0,1
63,68848,15504,24,0,0
68,49404,0,21,0,0
75,36734,14726,22,0,0
49,86353,7156,18,1,1
31,67546,4226,27,0,0
70,81552,0,16,0,0
39,30306,0,24,0,0
33,75095,4709,22,1,0
34,114788,13608,20,0,1
34,67855,9541,17,1,0
62,61134,2975,23,0,0
50,75140,0,18,0,0
30,124054,13617,20,1,1
33,79088,10653,16,1,1
18,47412,7290,27,0,0
18,54998,8176,22,1,0
41,61472,5257,18,0,0
68,32901,3639,27,0,0
70,109343,13573,24,0,0
50,91533,13679,21,0,0
31,77668,3469,19,0,0
65,45656,15555,18,1,0
58,67406,20888,20,1,0
69,47849,7080,20,0,0
75,85668,10169,18,0,0
68,71156,21329,27,0,0
46,71957,7362,26,1,0
69,94772,11417,26,0,1
71,66754,2881,15,0,1
77,59085,7498,24,1,0
32,65803,0,15,0,0
48,40841,0,20,0,1
74,119106,0,24,0,1
58,44226,3057,21,1,0
19,72539,14066,22,0,0
31,125134,3578,17,1,0
48,76796,0,26,0,0
75,76022,4938,26,0,0
61,109082,10835,15,1,0
47,16542,16467,20,1,0
30,75744,0,15,0,0
67,73985,3553,21,1,0
31,28953,0,19,0,0
57,85418,6086,21,0,0
49,47295,10772,16,0,1
48,62766,0,16,0,1
53,114255,14609,27,0,0
46,93824,295,20,0,0
57,126100,5534,21,0,0
78,57753,0,16,0,0
37,17676,4807,23,0,0
22,78283,12715,24,1,0
48,34716,14628,12,0,0
35,43378,19791,18,1,1
63,67042,6329,23,0,0
64,48264,9821,19,1,0
58,139080,6151,21,0,0
34,47411,16650,15,0,0
46,65602,6042,21,1,1
53,48993,11606,18,0,1
69,56842,11769,22,0,1
38,83337,16089,10,1,0
45,102767,0,27,0,0
23,68928,8450,19,0,0
21,77408,0,25,0,0
32,58823,14053,19,0,0
21,79947,6277,29,1,0
38,59305,10011,15,0,0
35,39171,8176,27,0,0
40,76411,0,12,0,0
19,46898,0,18,0,0
68,78153,0,15,0,0
74,76539,8257,17,0,1
50,69744,11646,15,1,0
61,69245,0,21,0,0
57,80630,11228,20,0,0
18,42629,7597,16,0,0
67,65628,8973,15,0,0
47,53495,3281,20,1,0
72,42242,10545,12,1,0
56,65994,0,16,1,0
73,64887,20432,21,0,0
72,116418,0,21,1,1
62,96567,2365,18,1,0
49,72686,8917,26,1,0
40,81971,2225,19,1,0
59,106817,0,22,1,0
18,87270,0,20,0,0
51,63865,0,12,0,0
77,58148,10435,20,1,1
66,64229,9588,21,0,0
52,89571,12249,22,1,0
64,34823,7477,26,1,0
63,69894,9582,16,0,0
67,109087,14430,15,1,1
56,57590,7838,24,1,0
39,47302,8474,32,0,0
58,85621,11657,21,1,0
53,98239,9183,20,1,1
37,26661,18830,20,0,0
54,122008,2623,20,0,0
38,82162,0,13,1,0
30,15469,7044,24,0,0
46,74234,11277,30,0,1
74,97208,1767,18,1,0
66,75858,1962,17,0,0
60,28849,20493,18,1,0
72,53323,12813,23,0,0
27,103155,18257,23,1,1
33,15000,0,17,1,0
35,52928,0,19,0,0
52,103412,13681,17,0,0
21,77290,8868,24,0,0
61,93471,10899,19,0,1
38,41398,7989,18,0,0
36,89702,2467,13,0,0
72,65528,6697,19,1,0
37,64126,13696,23,0,0
56,64797,1460,22,0,0
67,42237,2287,19,0,0
28,102155,0,15,0,0
58,41151,6240,20,0,0
41,65204,2770,26,0,0
49,67333,11279,19,0,0
28,68925,2242,23,0,0
52,58457,6803,17,1,0
46,92486,2723,15,0,0
52,55899,0,26,0,0
67,24038,8712,22,0,0
35,112710,20758,22,0,1
63,73124,15493,21,0,0
27,88177,20477,22,0,1
38,65677,1359,21,1,0
43,100175,0,26,1,0
57,96843,0,25,0,0
64,77645,3001,18,1,0
49,74752,0,24,0,0
70,53393,107,20,0,0
69,39671,7967,25,1,0
59,86442,1790,17,1,0
40,109504,8488,15,0,0
46,27549,21371,24,0,1
46,79457,7960,16,0,1
60,95454,8961,17,1,0
27,90974,12370,15,0,0
65,50703,2594,18,0,0
64,128663,6433,17,0,0
46,76201,19210,23,1,1
29,15000,9620,23,0,0
43,55590,0,23,0,0
72,92129,4456,23,0,0
37,93392,7044,28,0,0
71,75956,8073,18,1,0
75,99809,7296,29,1,1
47,76155,4470,15,0,0
61,70178,0,20,0,0
28,64324,3622,22,0,0
33,37347,0,25,1,0
52,93703,8243,18,0,0
72,46456,11771,20,0,1
73,109442,0,18,0,0
78,81610,4134,27,1,0
47,61375,2715,17,0,1
41,81539,14357,20,1,1
31,35515,12601,23,0,0
69,46020,21095,29,1,1
61,91701,19204,25,0,1
41,45436,16518,18,1,0
54,123651,0,19,0,0
31,102122,0,15,1,0
53,48149,8079,20,1,0
43,66266,18207,23,1,1
42,93831,18010,18,0,0
36,92995,2354,15,0,0
63,38116,0,25,0,0
35,83014,0,16,1,0
57,51980,7344,18,1,0
29,128179,4031,18,0,0
58,82213,7410,22,0,0
65,72943,8903,22,0,0
70,15000,0,16,1,0
28,112269,3195,22,0,1
73,15000,6067,16,0,0
57,27700,0,18,0,0
59,76906,12209,22,0,0
21,72279,0,17,1,0
65,38756,25064,18,0,1
78,16499,14640,13,1,1
75,99043,4891,17,1,0
18,53933,7062,13,0,0
79,60106,14510,18,0,1
63,18111,3770,22,0,0
42,19822,6336,14,0,0
33,50956,5209,24,0,0
78,90034,10308,19,1,1
57,92855,11953,22,1,1
63,91386,0,17,0,0
49,55976,11178,28,0,0
37,83038,1214,24,0,0
72,86193,18010,26,0,1
61,61494,10125,23,0,0
62,69510,7426,23,0,0
33,64241,11834,11,1,1
39,61993,13122,17,0,0
65,62655,2784,27,1,1
46,55673,1340,18,1,0
57,53611,0,13,1,1
25,75573,22216,25,0,0
62,62876,7457,25,0,0
35,87016,6985,28,0,0
47,52804,6894,27,0,0
59,85808,18531,18,0,0
51,62647,11474,20,1,0
61,84872,9455,20,0,0
50,62094,5163,17,0,1
78,52326,4794,26,1,0
26,33436,5049,25,1,0
38,46424,2304,23,0,0
56,37551,5335,21,0,0
42,94334,15838,17,1,0
53,56031,0,21,0,0
52,67837,1772,26,0,0
59,51830,5220,19,0,0
73,47802,3270,25,1,1
43,34963,12874,24,0,0
29,126417,9088,25,1,0
58,74248,609,26,0,1
78,78624,8368,20,1,1
77,45179,5226,29,0,0
45,86668,14206,18,0,0
38,75632,15561,27,0,0
36,64573,3323,16,0,0
33,77603,0,22,0,0
74,82566,3541,26,0,0
43,87310,0,22,0,0
72,45539,7291,15,0,1
75,94392,3852,21,1,1
76,47379,13405,16,0,0
29,86256,10351,22,1,0
76,74534,11613,19,1,0
30,73810,0,20,0,0
65,68248,6535,17,0,0
49,100984,6617,15,0,0
21,86719,8144,21,0,0
51,42121,0,21,1,0
25,56618,3918,25,1,0
73,31226,0,23,0,0
68,39738,0,15,0,0
48,40620,1798,14,0,0
36,97471,0,20,0,0
41,109553,19815,22,1,0
76,45948,1898,26,0,0
31,15000,0,23,0,0
57,32145,7786,18,0,0
78,62685,7295,28,1,0
76,83326,12776,14,0,0
23,83458,0,19,1,0
30,46260,12022,23,0,1
65,42572,936,17,0,0
41,64964,9192,14,1,0
38,66791,588,16,0,0
46,98783,4058,16,0,0
51,60478,15503,22,1,1
33,85175,0,26,1,0
26,64972,16297,18,0,0
46,73439,1885,17,0,0
45,95773,0,26,0,0
32,51358,2192,26,0,0
74,87909,332,17,1,0
22,44562,7610,17,0,0
30,88976,5208,23,1,0
67,72369,1610,26,0,0
79,82458,2662,19,1,1
40,83759,14113,19,0,1
40,50308,0,18,0,0
20,42246,0,16,0,0
42,72871,4090,23,1,0
26,19165,3482,23,0,0
76,76376,17612,17,0,0
23,66916,2538,15,0,0
57,104027,0,18,0,0
35,83672,8133,12,0,0
65,96735,7494,21,0,0
55,73019,8461,19,0,1
43,102738,0,21,1,0
61,107383,3035,13,0,0
28,74482,12815,27,1,0
39,129955,17310,21,0,0
69,35701,0,29,0,0
58,44652,503,20,0,0
37,83119,4108,19,1,1
26,96248,11275,24,1,1
65,104061,3060,18,0,0
73,56728,3748,34,0,0
65,47757,15541,16,0,0
76,62185,12780,23,1,1
28,85711,0,24,0,0
49,84533,0,11,0,0
79,56681,8531,20,0,0
48,38935,2020,19,0,0
50,70606,6512,14,0,0
27,54651,7845,30,0,0
53,37289,4322,30,0,0
28,42697,6390,25,0,0
79,78283,5445,19,0,0
29,45477,5279,23,0,0
58,80412,0,16,1,0
57,79029,11358,18,1,0
69,93268,8446,28,0,0
49,82516,0,20,1,1
64,44690,17743,27,0,0
60,48916,5251,20,0,0
41,61901,1671,14,1,0
61,61334,2029,18,1,0
23,78041,0,12,0,0
75,72185,15107,11,1,1
48,69325,7955,27,1,1
72,77718,6325,22,0,0
62,76261,14211,10,1,0
27,81184,0,21,0,0
47,66145,3017,17,0,0
77,62035,10874,18,1,1
53,57291,2303,20,0,0
30,102114,6673,24,0,0
32,86367,5557,24,1,0
28,45433,4331,15,0,0
47,67231,1818,21,0,0
75,71187,16,24,1,1
74,100828,4710,26,0,1
63,70523,0,17,0,0
63,98478,0,23,1,0
40,33492,16183,23,0,0
74,50752,5180,16,1,0
18,100318,8945,21,1,1
75,112209,6218,11,0,0
47,48789,0,14,1,1
37,48365,5401,24,0,0
79,76793,11780,23,0,0
50,120108,9760,22,0,0
49,70024,5261,25,1,0
34,90744,11822,16,0,0
48,81046,0,23,1,0
38,108599,20838,26,0,1
64,120883,0,20,0,1
78,39299,14878,20,1,1
75,100329,16952,14,0,1
66,26567,7164,20,1,0
32,66428,5506,24,0,0
39,66845,12240,8,0,0
52,77060,15651,19,1,0
45,19595,12053,21,0,0
77,59557,18731,16,0,1
67,77091,7488,19,1,1
56,52150,0,19,0,0
77,69746,2765,21,0,1
75,53545,17329,14,0,0
43,73210,8014,22,0,1
48,67299,5842,26,1,0
72,67104,16924,23,1,1
61,153020,0,20,1,0
46,86430,12050,23,1,1
32,76874,7590,14,1,0
71,78285,4780,23,0,0
79,67388,7100,34,1,1
72,63896,12414,28,0,0
70,77914,12884,23,1,1
36,59999,0,14,0,0
67,86007,0,25,0,1
71,68483,28324,21,0,1
45,62193,15291,21,0,1
59,106954,0,23,0,0
52,81799,8258,18,1,0
34,78599,11470,17,1,0
57,45012,7422,21,0,0
37,70351,5117,11,0,0
40,57479,6520,25,0,0
68,54383,3946,15,0,0
76,106261,2353,15,0,0
69,61870,3239,25,0,0
43,42169,13095,20,0,0
61,94139,10272,25,1,1
43,59947,0,29,1,1
31,49069,14297,20,1,0
71,73076,3395,22,0,0
47,55841,0,24,1,0
47,83305,10266,20,1,0
26,71182,2729,13,1,0
64,73558,0,21,0,0
65,133894,11036,20,0,0
77,62371,9385,19,0,0
62,86720,10181,24,1,1
38,133744,15814,27,0,0
61,79192,9420,14,0,0
71,61403,0,16,0,0
51,110192,7319,24,0,0
75,90810,3797,27,0,0
69,79521,3649,19,1,0
67,78021,1349,17,1,1
72,132225,8745,10,0,0
18,35492,16035,16,0,0
46,52773,14239,20,0,0
56,64999,19150,19,0,0
57,77113,8843,23,0,0
22,88818,4207,20,1,0
79,102365,9204,22,0,1
68,97251,14348,26,0,0
64,70587,12017,17,0,0
47,110072,3967,18,0,0
68,60406,5323,16,0,0
74,81224,0,14,0,0
68,83557,11996,25,0,0
40,64954,0,22,0,0
63,76134,12726,23,0,0
75,102168,20155,20,1,1
64,32872,14520,23,0,0
47,53747,18399,26,0,0
39,58470,17313,23,0,0
73,74163,3429,28,0,0
75,82924,0,21,0,0
48,68719,3954,23,1,0
67,124044,1370,28,0,0
75,92385,10574,20,1,0
45,41662,12477,28,0,0
34,16980,2501,16,1,0
34,68769,13571,13,0,0
60,15000,0,20,0,0
72,66569,4190,19,0,0
68,56098,507,23,0,0
73,49302,7660,21,0,0
65,79743,10849,17,1,0
60,81259,13101,16,0,0
60,41718,2411,16,0,0
29,51995,0,24,0,0
40,121713,978,18,1,1
66,88717,2160,16,0,0
68,68847,0,26,0,0
78,46974,18611,26,1,1
18,53863,6952,22,0,0
47,97873,55,19,0,0
64,85640,7413,14,0,0
31,52271,16407,25,1,0
20,111486,12346,27,0,0
55,72761,291,10,0,0
50,85825,7934,17,1,0
44,66469,0,20,1,0
28,70094,18824,18,1,1
29,126941,3854,29,0,0
76,68313,3687,18,0,0
55,84069,6431,23,0,0
60,49031,0,18,0,0
76,73933,8395,19,1,1
26,56952,17891,22,0,0
38,67790,0,21,0,0
29,48418,2605,18,0,0
55,43883,4330,13,0,0
79,78665,5230,18,0,0
26,97171,1495,25,0,0
65,72889,0,17,1,0
52,101051,9725,21,1,1
41,54249,19234,24,0,0
46,106364,343,25,0,0
41,111084,6031,21,0,1
18,53240,12632,17,1,0
19,71713,4349,13,0,0
36,40454,4798,17,1,1
43,76560,9349,19,1,0
42,93635,0,16,1,0
37,98091,10868,18,1,1
42,65269,20271,20,1,0
26,67979,0,19,0,0
77,94507,0,18,0,0
53,62150,4674,20,0,0
41,46517,1482,20,0,0
33,87457,11431,20,1,1
45,42266,3768,24,1,1
24,92235,3369,12,0,0
69,57206,13184,18,0,0
32,50431,2997,21,0,0
68,47620,2141,23,1,0
41,115232,0,21,1,1
32,79200,8598,20,1,0
55,33510,1090,16,1,0
33,65091,19111,19,0,0
37,25862,8503,17,0,0
50,127299,0,17,0,0
19,63799,1281,21,0,0
61,76707,9237,27,0,0
30,89003,11880,28,0,1
21,64135,0,16,0,0
42,96608,16302,23,0,0
44,70791,0,28,0,0
55,76984,5656,21,0,0
58,77478,24657,17,1,0
18,73177,0,23,0,0
72,55398,2992,15,0,0
64,59071,0,19,1,0
25,61249,0,18,1,0
67,52668,11811,16,0,0
37,106241,2359,24,0,1
19,54431,15885,19,1,1
22,23681,0,23,0,0
18,49712,5222,19,0,0
66,115157,13374,27,0,0
22,52328,7858,21,1,0
29,97670,5950,20,1,1
70,89418,10254,26,0,0
56,48497,4690,24,0,0
65,60632,4401,24,0,0
40,85317,8978,15,0,0
30,126585,12576,24,0,0
34,22522,8758,18,0,0
37,82681,0,15,0,0
40,75727,0,18,0,0
20,74287,3738,21,0,0
35,55538,2943,23,0,1
28,112625,0,21,0,0
76,15000,9838,20,1,0
53,99686,17147,29,1,1
67,71483,3236,21,1,1
24,54925,4157,24,1,0
25,91951,19007,20,0,0
67,103887,16786,22,0,0
43,64146,15339,27,1,0
55,60813,14890,24,0,0
44,85191,13120,26,1,1
36,64319,12507,10,1,0
57,33625,7151,27,0,1
30,92554,1977,20,0,1
58,101928,15272,14,1,1
66,26126,3693,11,0,1
38,92930,0,14,0,0
79,76225,8490,20,1,1
24,96297,6809,18,1,0
52,101129,12232,30,0,1
79,57639,15902,17,1,1
68,69814,7831,22,0,0
56,76150,1324,16,1,0
46,63172,4317,30,0,0
32,64609,0,6,0,0
26,86649,11758,15,0,0
65,74626,9634,16,0,0
34,117253,0,20,1,1
31,49309,0,12,1,0
75,91465,11995,25,1,1
18,59011,3258,20,0,1
18,37442,1147,20,0,0
72,89774,8387,18,0,0
20,55545,3872,23,0,0
36,69291,0,16,1,0
31,52907,22524,21,0,1
40,62565,11610,25,0,0
71,41283,0,22,1,0
73,43531,0,23,0,0
36,68159,14114,22,0,0
75,74030,23277,14,0,1
33,46593,2046,17,0,0
36,59601,2868,19,0,0
36,67041,0,17,0,0
59,39522,5306,18,0,0
20,106151,0,13,1,0
77,32579,0,15,0,0
37,53941,18213,22,0,0
48,85061,6602,21,1,1
46,52418,13795,15,1,1
35,96152,20697,27,0,0
36,60200,0,23,0,0
50,102979,9808,20,0,0
79,58991,4495,13,0,0
59,76305,7097,17,0,0
64,35806,12972,24,0,0
49,50398,1380,21,1,0
36,44523,4386,24,0,0
52,118971,4389,16,1,0
57,68437,0,11,0,0
23,73991,8608,19,0,0
67,76822,0,16,0,0
65,70834,5147,22,0,0
49,75900,0,11,1,0
19,92931,8681,19,0,0
49,58780,0,24,1,1
34,58759,8102,20,0,0
29,15000,11783,15,0,0
31,79566,4297,21,0,0
51,58607,22576,16,0,0
25,125832,7781,19,1,1
73,38036,19038,20,0,0
59,86349,0,14,1,0
62,97300,2579,25,0,0
29,61202,0,21,1,0
76,69665,4205,19,1,0
76,49628,0,12,1,0
29,59521,18661,28,0,1
34,32857,7986,19,0,0
57,28927,1480,24,0,0
41,97688,4379,15,0,0
26,45652,0,22,1,0
76,54234,4918,22,1,0
41,66677,2227,25,0,0
68,70654,13590,24,0,1
79,70433,0,19,0,0
69,55115,4565,19,0,0
72,59916,21093,18,0,0
75,79729,12745,23,0,0
20,51344,1605,18,0,0
28,112731,2563,22,1,1
24,56181,9422,27,1,0
52,104367,15594,22,0,0
48,53794,7649,17,1,0
31,58842,372,23,0,1
65,27183,0,15,0,0
48,63283,8105,13,0,1
51,98656,10336,17,0,0
78,121012,0,19,1,0
43,91730,8197,31,0,0
67,62595,8997,18,0,0
47,65115,13639,25,0,0
69,91520,3083,16,1,1
26,60712,17095,17,0,0
43,55465,7831,22,0,0
48,88649,19152,20,0,0
48,38293,9802,20,1,1
61,67760,9788,19,0,0
59,80788,9549,25,0,1
23,48715,3605,14,1,0
77,60016,0,17,0,0
68,76850,10613,19,0,0
77,91873,5897,21,0,0
74,70271,7998,24,0,1
26,57562,7629,21,0,0
60,51759,17519,20,0,1
41,65615,1658,15,1,0
41,16500,16454,20,0,0
24,28234,3293,20,0,0
60,98220,0,33,0,0
29,89953,7785,26,0,0
70,53601,12046,22,0,1
55,120926,0,25,0,0
30,100660,0,21,0,0
43,76584,8766,30,0,0
61,70062,1891,18,0,0
66,56659,11429,17,0,0
24,134381,8644,18,0,0
75,20303,0,18,0,0
67,99677,20612,15,0,0
61,57831,10025,20,0,0
66,39986,7770,13,0,0
30,51344,10062,19,0,0
67,39180,12182,23,0,0
50,64918,9413,18,0,0
59,47400,6439,23,1,1
27,41934,674,16,0,0
37,49913,4540,19,0,0
18,80443,2605,24,0,0
47,101529,5230,19,1,0
63,50464,0,17,0,0
34,90746,4771,22,0,0
77,69618,23017,17,0,0
42,73222,1583,12,0,0
47,95060,9834,27,1,1
73,39247,13951,18,0,1
74,72409,0,19,0,0
24,48937,9510,19,0,0
75,86429,0,18,1,0
53,18230,12925,14,1,0
71,88096,212,19,0,0
59,15832,17698,20,1,0
71,78562,9886,19,0,0
69,60163,0,8,0,1
72,74186,10863,13,0,0
73,97654,0,23,1,0
51,86948,0,26,1,0
75,71272,4025,22,0,0
54,30114,7772,21,0,0
26,67336,0,16,1,0
40,61782,10853,22,0,0
56,69720,3707,16,0,0
41,35721,0,22,0,0
49,73098,17222,12,0,0
66,42711,4355,22,1,0
64,89571,13176,22,0,1
51,47025,10631,14,0,0
63,79757,10616,24,0,0
62,44225,244,16,0,0
21,15000,10548,13,1,0
59,105642,0,21,1,1
29,104631,10154,20,1,0
78,97243,5206,25,0,0
18,70163,1135,14,0,0
50,91103,0,14,1,0
40,86741,6530,18,0,0
58,37933,3977,26,1,0
38,46254,13137,19,1,1
48,15000,11066,14,1,0
30,65212,7083,23,1,0
51,24581,10877,23,0,0
56,32162,20902,21,0,1
73,48500,6116,20,1,0
61,21233,114,23,1,0
72,106054,0,18,0,0
44,93331,2117,24,0,0
79,53148,1683,18,0,0
62,48135,5685,16,1,0
45,26768,22448,28,0,0
49,104641,8503,33,0,0
47,67098,2218,21,1,0
32,82088,3783,15,1,0
22,48385,5265,27,1,0
33,39327,14395,20,1,0
58,75750,14542,18,0,0
19,51698,0,19,0,0
27,65993,9184,23,1,0
76,93757,19597,14,0,1
25,62953,10503,17,0,0
42,75194,0,20,0,0
69,66835,10422,20,1,1
55,58881,2224,16,0,0
74,74167,11251,14,0,0
44,34451,6914,14,0,0
46,68090,0,23,0,0
24,81723,5928,29,0,0
70,49737,5143,22,0,0
48,60266,0,15,0,0
68,67207,0,20,0,0
78,73862,7784,22,1,0
37,93699,1979,30,0,0
49,129437,6332,18,1,0
69,33726,0,14,0,0
66,41104,590,23,1,0
79,112971,5409,17,1,1
47,73714,4522,14,1,0
39,104419,11245,22,0,0
64,40168,5921,19,1,0
79,105527,6147,19,0,0
43,101133,0,14,0,0
38,71903,9888,21,0,0
77,91097,0,14,0,0
63,58644,9969,22,1,0
26,22192,2824,17,0,0
74,61483,7024,16,0,0
79,61237,2321,26,0,0
59,69647,0,18,0,0
69,33198,2448,18,0,0
38,67071,7167,21,0,0
35,69787,4783,24,1,0
18,63843,7468,15,1,0
57,92030,9543,22,0,0
79,15000,269,16,1,0
64,110035,12795,13,0,0
52,82161,16391,23,0,1
48,68706,4331,14,0,0
37,62694,4075,22,1,0
42,42836,13546,17,0,0
36,98194,4934,20,1,0
23,82609,15896,18,0,0
47,55149,2313,25,0,1
55,81393,8051,19,1,1
34,70242,2174,19,1,0
40,58448,3231,21,1,0
20,54572,4985,16,0,0
37,46784,2133,20,0,0
70,81976,13518,19,0,0
70,51487,2924,21,1,0
76,113507,0,21,0,0
32,70032,9157,14,0,0
69,78439,3749,18,0,0
46,40429,12055,17,0,0
26,75696,11860,25,0,0
66,86357,3245,24,0,0
36,54773,20836,17,0,0
29,97008,26978,19,0,1
28,93037,1126,14,0,0
40,71976,10473,15,0,0
42,30759,11442,21,1,0
63,36789,1446,14,0,0
40,84279,12046,12,1,1
74,125725,26419,18,0,0
73,36687,9236,25,1,0
23,73694,8108,19,0,1
53,86415,0,25,0,0
67,89692,10567,22,0,0
50,34715,1263,26,1,0
60,71239,11115,14,1,0
39,44306,13699,14,0,0
44,90955,0,16,0,0
31,99044,11983,18,0,1
58,83286,0,21,0,0
60,80070,8103,22,0,0
29,49975,5220,11,0,0
29,97796,7506,22,0,0
52,72385,7731,14,0,0
76,89079,5663,22,0,1
49,100820,0,16,0,1
79,21240,6250,22,0,0
42,72974,3975,24,1,0
65,38680,14237,26,1,0
57,69947,14026,18,0,0
45,94133,9463,16,0,0
42,73992,4908,30,0,0
38,53919,15839,18,0,0
49,94539,7061,26,1,0
65,68002,3715,17,0,0
52,90157,12390,28,1,1
33,69406,7832,19,0,0
38,118755,2467,19,0,1
71,60842,3240,16,1,0
78,15000,9894,23,1,0
33,70027,2721,19,0,0
54,104191,31,21,0,0
55,48888,11683,15,0,0
54,52173,16309,32,0,0
74,85116,6381,25,1,0
77,79023,2811,18,0,0
30,58480,0,20,0,0
50,74401,4190,16,0,0
28,91611,5778,19,1,0
58,74141,0,21,0,0
68,15000,5867,20,1,0
32,96933,2805,20,1,0
29,84631,5293,17,1,0
57,71874,13879,25,0,0
34,79312,5797,20,0,1
54,51331,12766,16,0,0
57,82003,7693,24,1,0
77,89624,13728,14,1,0
34,51506,5303,22,0,0
34,31406,1892,19,0,0
32,92652,7275,18,1,1
36,83404,10849,27,0,0
72,86822,9407,19,1,1
50,83018,0,19,0,0
51,81276,10661,21,1,1
75,86466,4826,18,0,0
75,96901,6397,32,0,0
48,77317,2166,21,0,0
72,77077,10230,24,1,0
44,69678,15785,22,0,0
24,100302,7802,20,0,0
38,89582,9685,22,1,0
63,94195,657,24,0,0
21,50910,3265,18,0,0
68,65663,13549,17,0,0
53,26811,8727,25,0,1
46,67113,0,19,1,0
59,35338,4869,22,1,0
57,112247,8389,17,1,1
44,111638,15279,14,0,0
35,86074,11718,23,0,0
49,53329,9285,14,0,0
79,39843,5176,19,0,0
47,78850,0,33,0,0
62,108239,5154,20,0,0
31,50519,0,24,1,1
39,69193,1299,24,1,0
59,90167,1351,19,1,1
59,58348,0,28,1,0
20,38163,0,30,0,0
76,53342,3961,22,0,0
53,28407,9812,21,1,0
26,65392,11146,16,1,0
68,71964,0,24,0,0
27,42033,13715,15,1,0
19,26087,14430,15,0,0
73,83000,3466,30,0,0
