age,income,account_balance,transactions_last_30d,is_premium,target
45,106646,4329,20,1,0
48,51910,2471,17,1,0
33,136952,1394,23,1,0
28,58664,10690,15,0,1
34,111782,9773,22,0,0
62,83700,10204,14,1,1
25,98772,5504,12,0,0
77,62438,8155,21,1,1
42,78817,6229,27,1,1
72,71614,6210,19,0,0
51,63020,15024,22,0,1
40,53923,7382,19,1,0
70,127946,11606,22,0,0
62,35273,13603,19,0,0
56,27936,7136,16,0,0
66,75117,9863,22,1,0
42,88537,20148,24,1,1
46,53327,11114,16,0,0
25,54858,3884,26,1,0
49,90172,0,23,1,0
78,46596,5947,20,0,0
75,75522,7007,23,1,0
70,68034,4875,22,1,0
52,120299,5772,13,1,0
37,26846,9550,20,1,0
77,35471,7567,22,0,0
29,30065,13229,16,1,0
52,65556,3898,20,0,1
78,88876,11457,26,1,1
19,52897,0,29,1,0
56,72723,17657,24,1,0
76,42165,15455,23,0,1
18,53910,0,21,0,0
61,55566,6563,29,0,1
56,77099,6269,20,0,1
62,31500,0,22,1,0
69,55995,16150,24,1,1
77,108163,10964,16,0,0
52,44477,1587,24,0,0
49,80104,10022,20,1,0
53,63677,19041,22,0,0
70,118105,0,18,0,0
35,40350,7830,28,0,1
47,51064,7817,23,1,0
72,97088,18320,21,1,0
33,58518,6086,18,0,0
24,69214,0,19,0,0
71,77355,0,19,0,0
68,68824,13886,19,0,1
78,80887,7207,15,0,0
47,86885,9,15,0,0
77,85500,0,27,1,0
42,116531,5058,18,0,0
69,80339,10538,26,1,0
36,28604,1724,19,1,1
38,95161,12389,25,1,1
48,107890,1464,22,0,0
39,69733,5160,21,1,0
63,52811,11668,28,0,1
46,138326,2723,12,0,1
63,36700,5085,27,0,0
79,66905,19933,16,0,0
48,75346,8639,24,1,0
19,94844,7984,20,1,0
38,77383,8655,21,0,1
36,60599,13521,18,0,0
31,74909,4086,17,0,0
50,100808,9991,11,0,0
48,57105,11526,28,1,0
37,75802,2072,15,0,0
78,76962,0,16,1,0
26,66471,11255,20,1,0
33,87875,0,19,0,0
31,85547,4432,14,0,1
66,68334,0,27,0,0
40,44445,0,28,1,0
62,72787,9629,14,0,0
43,71399,8889,21,1,0
36,67074,13837,18,0,0
68,116652,14822,18,0,1
29,62527,4431,20,1,0
30,15000,4594,16,0,0
51,74816,15608,14,1,0
22,98058,5387,28,0,1
30,61891,10815,15,1,0
55,65609,6521,18,1,0
24,72387,4121,18,0,0
38,100961,3953,20,0,0
49,59932,0,21,1,0
77,16288,8684,27,0,0
33,24695,0,15,0,0
35,120220,5910,11,0,0
46,72890,5061,14,0,1
52,111951,4481,16,1,1
72,103678,930,20,0,0
69,58557,8124,30,0,0
34,65051,6079,24,0,0
69,71813,0,14,1,0
59,42452,20809,18,0,0
28,60139,10518,19,0,0
74,61358,0,22,0,0
36,63411,4773,30,0,0
26,28470,3687,30,1,0
59,56764,5260,23,0,1
77,32005,5062,14,0,0
69,97263,6672,25,1,0
45,83518,7365,20,0,0
30,21176,10340,28,1,0
41,53362,10800,14,1,1
25,97706,12574,15,0,1
36,60558,0,24,0,0
55,35977,3376,20,0,0
74,45002,0,21,1,0
23,64856,8809,19,1,0
19,76977,2738,22,1,0
56,81127,4671,21,0,0
51,82065,8427,19,0,0
42,89515,20067,24,1,1
56,100853,4955,12,1,1
27,78433,13578,16,1,0
52,111573,5893,24,0,0
45,51658,20221,22,0,0
55,35694,1616,21,1,1
71,59034,16024,18,1,1
40,66970,9345,14,1,0
35,89922,704,17,1,0
77,98556,10684,16,0,0
62,36189,2274,22,0,0
35,108623,15877,15,1,0
62,70913,5392,15,0,0
62,38617,16710,14,0,0
51,22962,10453,17,0,0
44,41670,4704,15,1,0
66,48999,9146,16,1,0
25,48106,8358,17,0,0
57,82522,10671,29,0,0
33,71971,14588,15,0,0
52,106528,7635,13,0,0
71,90378,7412,17,1,1
73,81377,18865,26,0,0
38,56408,11052,23,0,0
26,55299,4014,25,0,1
79,107627,2752,27,0,0
41,53724,0,15,1,0
53,109052,19588,12,0,1
41,78503,0,25,1,0
35,116556,4580,21,0,0
26,89700,8310,14,1,1
53,111168,1138,22,0,0
30,60490,14560,20,1,0
38,100886,0,18,1,1
60,91711,519,20,0,0
62,55946,10091,19,1,0
71,47323,1269,15,0,0
40,38813,0,13,0,0
65,41364,0,29,1,0
24,115268,12617,20,0,1
46,52502,8092,17,0,1
32,83298,3798,16,0,0
38,40664,0,13,0,0
76,119584,974,15,0,0
50,64044,5915,19,0,1
72,95085,0,21,0,0
37,68149,8283,22,0,0
58,39432,0,15,0,0
36,74473,7772,18,1,0
43,32502,0,12,0,0
34,87632,9454,25,1,1
40,58273,6737,16,0,0
27,79432,16328,11,0,0
60,83706,8482,17,0,0
26,49965,2579,13,0,1
47,82156,2250,15,0,0
29,65788,0,21,0,1
36,33517,5153,18,0,0
25,65668,1997,16,0,0
70,60451,21908,17,0,0
64,55891,3294,18,1,1
79,38391,438,13,1,0
18,61595,17471,15,0,0
28,69738,20513,26,1,0
25,15000,15888,22,0,0
21,73880,6183,17,0,0
46,48716,0,18,0,0
31,66856,8900,19,0,0
43,77486,0,23,1,1
77,38885,11139,27,0,1
70,68089,0,31,1,0
29,111255,17139,12,0,1
18,45111,2405,14,0,0
57,63176,12184,18,1,0
49,94263,3411,23,1,0
68,59956,1486,23,0,0
56,86460,2009,18,0,0
19,34773,2725,20,0,0
31,35917,10952,19,0,0
38,62613,18976,16,1,0
24,104882,2920,22,0,0
39,101621,9045,18,1,0
52,56656,8733,17,1,0
62,75849,4523,32,1,0
43,60678,4570,17,1,0
79,97340,13663,26,1,0
38,70862,5532,19,0,0
23,46750,12666,20,0,0
60,25959,0,15,1,0
71,15000,15013,16,0,0
72,79640,9488,34,0,1
75,96072,2706,22,0,1
75,116202,9400,17,0,0
23,23845,0,26,0,0
35,49799,0,18,0,0
35,68376,15004,22,0,0
45,76709,0,20,1,0
63,38456,0,26,1,1
69,118448,165,23,0,1
71,58399,13472,20,1,0
31,91204,0,20,0,0
38,75175,10276,11,0,0
49,44444,10689,23,0,0
29,43218,2824,14,1,0
60,73082,0,14,0,0
58,60264,0,14,0,0
47,53880,4429,17,0,0
21,15000,2118,19,1,0
65,19038,12952,18,0,0
35,55303,10948,15,0,0
56,88849,1892,22,0,0
39,53749,7453,17,0,0
32,61454,7939,21,0,0
20,77554,9389,20,0,0
25,55923,6596,20,0,0
74,79131,0,19,0,0
38,52715,18513,18,0,0
61,119521,11545,17,0,0
49,60507,9284,13,1,1
21,43691,1257,15,0,0
77,82441,17595,13,1,0
26,93444,10125,15,0,0
37,70488,0,14,0,0
65,72339,14833,15,0,0
51,59196,7283,15,1,0
43,55978,0,16,0,1
76,69211,4490,21,0,0
64,91236,4603,24,0,0
76,67116,1516,21,0,0
73,71422,4048,26,1,1
71,79041,0,23,1,0
27,102660,4843,17,0,0
58,84381,0,18,0,1
64,60204,10351,28,0,0
66,74385,17364,16,1,0
29,38129,13114,19,1,0
18,77174,871,15,1,0
21,81548,9650,28,0,0
38,138392,0,29,1,0
32,91679,11094,21,0,0
19,34926,0,18,0,0
25,146475,16234,31,0,1
53,25214,5778,21,0,0
26,62324,832,20,1,0
49,46757,8712,13,1,0
77,70409,14923,18,1,0
41,94865,11679,21,0,0
25,129187,0,25,0,0
66,97240,0,21,0,0
39,90063,15340,15,1,0
64,56027,0,21,1,0
53,62093,3637,17,0,0
23,67722,4287,19,0,0
58,22576,5006,12,1,1
28,76023,2987,17,0,0
60,99093,6754,27,0,0
36,57958,2882,21,0,1
63,40502,3728,18,0,0
74,85782,14932,21,0,1
62,58532,8086,17,0,0
19,70750,10257,17,0,0
55,70815,3563,23,0,0
37,54860,9212,15,0,1
56,69233,10759,30,1,0
69,128268,7824,16,0,0
49,96209,2761,15,0,0
41,45559,7486,20,1,0
40,64368,10410,15,0,0
57,105498,12193,17,0,1
22,61684,2839,15,0,0
72,102887,0,17,0,0
63,68008,7381,13,0,0
55,92795,0,19,0,0
47,57698,0,29,1,0
48,37066,12611,23,0,0
61,62599,12219,20,0,0
76,109197,19326,20,0,1
78,57347,0,27,0,0
45,54403,10421,27,0,0
30,64141,3828,21,1,0
73,60439,2995,27,1,1
54,31541,3885,16,0,1
31,41898,5854,18,0,0
70,88261,12538,21,0,0
49,76438,12013,18,1,0
38,85412,11034,28,0,0
46,44777,0,19,0,0
47,88842,20246,23,1,0
40,68155,0,26,1,0
39,55022,922,24,0,0
75,107274,3648,19,0,0
36,76377,0,23,0,1
56,25124,9072,21,1,0
53,90895,14804,17,1,1
64,69823,1275,17,0,0
40,72521,18798,28,0,0
66,61760,4816,17,1,0
28,64162,7153,12,0,0
57,95030,9939,19,1,0
60,56084,5951,22,0,0
22,102774,1893,18,0,0
31,75382,12512,20,0,0
46,67835,8093,29,1,0
59,71583,3647,17,0,0
31,80843,7592,16,0,1
34,37099,6087,22,0,0
57,56424,0,13,1,1
71,65064,0,21,0,0
31,79160,6510,28,1,0
42,78144,6182,19,1,0
29,43789,5613,15,0,0
28,83420,11103,24,0,1
50,80297,3100,21,0,0
36,79617,5273,23,0,0
74,64855,18232,19,0,0
72,114444,4784,28,0,0
28,105935,14702,17,1,0
46,58332,14420,18,0,0
25,66116,5290,20,0,0
47,73940,6124,21,0,1
43,56369,2196,17,0,0
71,102149,3536,22,0,0
68,58937,0,27,1,0
26,59940,5612,20,1,0
49,65369,16568,23,0,1
43,91162,749,27,1,1
33,38179,6508,26,0,0
33,70432,8744,16,0,0
40,42643,5731,22,1,0
49,37789,185,20,0,1
66,72022,0,31,0,1
78,79054,4125,18,1,0
23,72399,6996,21,0,0
57,81251,0,24,0,0
40,72609,0,24,1,0
68,42850,11455,17,0,0
59,43201,12543,20,1,0
18,55423,0,18,0,0
64,57104,3251,20,0,0
76,51830,3210,22,0,0
61,64589,16064,18,1,1
69,71342,678,25,0,0
38,78551,0,18,0,0
59,62498,21932,22,1,1
67,90401,13076,18,1,1
46,64663,130,22,0,1
24,76226,15008,15,0,0
57,73177,4935,28,1,0
52,82507,3064,26,1,0
53,76693,0,14,0,0
48,105761,18096,14,0,0
27,83270,2978,16,0,0
66,30543,12895,17,1,1
79,95398,0,23,0,1
38,54687,0,22,0,0
28,74895,2487,27,1,0
34,96965,0,27,1,0
25,102562,8794,24,0,0
32,101778,8859,15,0,0
66,66024,16670,14,0,1
39,53461,6561,27,0,0
66,28216,9792,12,1,0
52,62150,14338,16,0,0
61,47017,10530,20,0,0
37,73454,4221,21,0,0
43,121562,6344,18,1,0
52,73428,10693,20,0,0
51,112201,19114,18,0,0
77,109910,6156,18,1,1
19,89731,7383,23,0,1
39,50524,0,28,0,0
20,50451,0,27,0,0
32,58617,18334,20,0,1
73,55070,0,22,0,0
65,73502,10670,24,1,1
36,58898,2005,21,0,0
35,81578,4724,23,0,0
41,37647,4416,16,0,0
39,86075,3161,25,0,0
44,80999,22271,18,0,0
49,73686,0,20,0,0
78,90964,13127,23,0,0
43,60912,7312,21,1,1
18,84541,17465,16,0,1
68,15000,0,18,0,0
25,103716,0,23,1,0
58,120942,3759,21,0,0
32,97807,13757,19,0,0
36,80851,7709,25,1,1
39,48022,3339,17,0,0
23,38011,0,20,0,0
71,88903,2338,21,0,0
34,103960,1806,18,1,0
21,71053,310,14,1,0
69,16876,735,25,0,0
79,76096,1918,24,0,1
30,74915,0,13,1,0
52,71234,1515,15,0,1
42,83754,0,24,0,0
69,32089,1025,21,1,0
20,38931,0,18,1,0
60,81674,3377,16,1,0
52,58673,1756,25,0,0
37,36248,9546,18,1,1
25,67566,8271,19,0,0
42,62212,9233,14,0,0
19,61951,7912,27,0,0
26,103973,0,18,0,0
59,44906,5721,24,0,1
21,62022,8207,18,0,0
37,104208,6883,24,0,0
38,86244,2101,19,0,0
26,48183,15512,23,0,1
62,92952,0,15,0,0
72,29210,17861,16,0,0
31,93377,3927,20,0,0
50,92414,22554,25,1,1
42,56680,9182,17,0,0
36,57869,15795,19,1,0
51,67696,15490,23,1,1
78,72213,0,19,0,0
63,71256,2957,16,0,0
70,46427,4503,19,0,0
43,69145,2571,18,0,0
23,69838,7138,18,0,0
27,76650,9723,27,0,0
60,117322,10331,14,0,0
30,47367,13492,24,0,1
52,76252,12522,24,0,0
77,75789,9066,26,1,0
43,44410,2717,21,0,0
71,99421,9184,23,0,0
31,87999,768,15,0,1
42,76149,1438,21,1,0
22,122830,2193,18,0,0
63,60364,11309,14,0,0
40,56482,0,22,0,0
19,51923,7716,18,0,0
78,58802,1158,20,0,0
53,75510,7893,18,0,0
70,76986,3508,27,0,0
38,30708,20695,22,1,0
26,46138,2310,15,1,0
25,71476,18407,18,0,1
31,79878,0,29,1,0
20,36409,3585,29,0,0
71,76056,5205,28,1,0
21,73271,1373,26,0,0
24,48422,15495,18,1,0
36,50730,17642,22,1,1
21,48974,21729,21,0,1
35,21058,8931,29,1,0
33,96724,82,19,1,0
31,67346,7682,19,0,0
64,53026,0,32,1,0
24,86827,0,19,1,0
50,78197,4704,34,1,0
65,56938,0,13,0,1
23,31712,12933,20,0,0
18,83623,6342,22,1,0
20,63390,4714,23,0,0
73,28790,10616,22,0,1
66,56021,0,18,0,0
32,73206,0,17,0,0
57,61166,11407,16,0,0
21,74399,13358,23,0,1
73,84468,4996,28,0,0
31,63445,8720,23,0,0
19,51582,13356,15,1,0
40,63835,11231,22,1,0
19,90841,21679,16,1,0
26,103034,0,16,0,0
20,63645,317,20,0,0
23,51910,0,20,0,0
26,107582,23586,16,1,0
69,85938,12057,20,1,0
55,82848,14705,20,1,0
61,72147,15901,23,0,0
66,62778,6588,22,0,0
19,68079,7983,19,0,0
73,58901,9723,18,0,0
37,44316,19121,14,0,0
78,80715,0,20,0,1
18,82743,9903,25,0,0
38,85671,4637,16,0,0
73,76139,12689,20,1,0
73,111783,662,19,1,0
69,75864,0,28,0,0
69,50478,7118,19,1,0
78,55551,4992,23,0,0
23,85351,11932,20,0,0
65,96257,4071,19,1,0
49,75970,1505,17,0,0
59,96082,0,19,1,0
74,42895,0,17,1,1
65,117065,0,19,1,0
72,15000,0,16,0,1
70,105595,17500,24,0,0
61,72062,15569,20,0,1
45,41801,10425,22,0,0
74,90790,8704,14,0,0
63,96751,0,20,0,0
37,88773,4305,23,1,0
49,37739,17073,23,0,0
38,79656,11126,21,1,0
42,42691,1352,25,0,1
29,48582,0,20,1,0
42,74272,0,24,0,0
50,77378,3408,25,1,0
33,30664,2718,18,0,0
36,68169,1950,17,0,0
55,70632,0,17,0,0
47,100025,0,23,1,1
58,19815,5501,19,0,0
22,92982,9746,23,1,0
21,98946,11199,22,0,0
67,56583,6823,25,0,0
48,83950,25213,16,0,1
66,73977,0,12,1,0
60,52028,0,22,1,1
32,64032,8209,10,1,0
43,53310,12267,19,0,0
41,43170,11329,20,1,1
77,54784,13904,20,1,0
45,102230,0,18,0,0
44,104236,0,15,1,0
43,112124,7762,12,1,0
64,87485,6933,22,0,0
54,31512,18281,26,1,0
78,35136,4639,14,0,0
54,85459,15133,17,0,0
50,75598,8720,24,0,0
63,85414,886,19,0,0
41,47336,0,24,0,0
70,45975,0,28,0,1
26,67322,10543,15,0,0
44,88615,1969,16,1,0
20,88493,9717,17,0,0
43,73600,7742,15,1,0
43,75311,17064,18,1,0
62,90435,0,13,0,0
68,108339,0,15,0,0
47,110947,3299,22,1,1
53,101780,0,26,0,1
39,77826,7220,19,1,0
30,86644,13984,23,0,0
47,55246,14676,23,1,1
35,84160,5683,20,0,1
40,61773,7468,24,1,0
53,102300,5571,25,1,0
48,90292,0,21,0,1
53,17284,0,28,1,0
77,72189,10499,25,0,0
42,60362,0,18,0,1
61,63019,7534,19,1,0
78,92721,9031,21,1,1
30,20056,14505,16,0,0
26,93799,0,24,1,0
61,30155,10426,18,1,0
33,44293,8797,21,0,0
30,59107,0,24,0,0
34,63360,14123,10,1,1
77,87833,18890,19,0,0
44,72933,11649,26,0,0
66,92722,9498,20,1,0
35,110031,14468,12,0,1
26,69532,10614,18,0,0
38,30777,7543,26,0,0
68,90164,14232,12,0,0
52,113046,9284,17,0,0
29,59501,0,17,1,0
24,75279,6038,26,1,1
70,122119,16023,24,0,1
51,68931,0,10,0,0
34,88391,6033,22,1,0
66,74594,9330,18,0,0
27,73995,8809,17,0,0
31,36922,2735,20,1,0
66,89401,5166,23,0,0
68,95137,0,27,0,0
27,78291,14449,16,0,1
42,35442,8158,18,1,0
78,38798,13285,25,0,0
61,76547,5629,16,1,1
77,103864,2328,17,0,1
59,117599,6958,21,0,0
42,101167,10812,17,1,0
23,102676,4279,19,1,1
49,53457,992,14,0,0
71,93845,11440,17,1,1
65,95602,15783,21,0,0
44,98018,18274,19,0,0
64,94949,3036,27,0,0
36,20243,0,25,0,0
30,62142,1022,19,0,0
45,79471,19839,13,1,1
57,67352,470,24,1,0
52,25409,0,26,0,0
21,105622,6899,18,1,0
58,91403,11783,22,1,0
66,56569,0,17,0,0
24,52574,7305,16,0,1
74,56639,11793,16,1,0
60,59836,0,21,0,0
32,66340,0,21,0,0
60,62070,12827,18,0,0
41,85947,5585,31,0,0
40,60448,0,20,1,0
77,42738,5406,11,0,0
62,91320,0,23,0,0
77,15000,9874,29,1,0
18,67336,13291,18,0,1
62,64874,22560,19,0,0
75,81288,4527,17,0,0
63,109364,19914,19,0,0
38,67575,8157,21,0,0
29,73626,3610,22,0,0
60,59891,3624,26,1,0
55,58747,3899,23,0,0
38,63633,3577,23,0,0
47,17015,0,18,0,0
67,104346,10876,24,0,0
71,80136,9468,21,0,0
63,50668,0,21,0,0
70,42039,6756,21,1,1
74,52463,1668,13,0,0
70,91632,6040,18,0,0
35,93141,14776,26,0,1
28,51885,17215,17,0,0
59,97542,7610,18,0,0
20,72528,6780,27,1,0
19,82068,9493,15,1,1
43,70018,12040,11,0,0
62,93437,100,14,0,0
76,106614,4454,21,0,0
73,90659,0,17,0,0
46,76456,15369,19,1,0
49,62170,13402,14,1,0
19,131878,0,24,1,0
67,79470,0,17,1,0
25,38649,7504,22,0,0
44,109438,17570,25,0,0
50,89489,7415,23,0,0
76,53877,11526,28,0,0
60,22616,0,17,0,0
75,70813,5943,14,1,0
71,82555,6648,20,1,0
27,108332,12879,19,1,0
71,25203,6875,19,0,0
65,72445,1754,22,1,0
74,79856,0,23,0,0
24,100868,2856,26,0,0
74,92743,5016,14,1,0
56,100443,14867,23,1,1
25,101863,17956,16,1,0
23,15000,2762,9,1,0
71,79584,17309,21,1,1
63,85066,5587,19,0,0
48,41158,16286,11,0,1
26,76498,806,25,0,0
54,98076,14445,23,0,0
62,37682,20180,15,0,0
35,62613,5,18,0,0
75,90094,797,27,0,0
52,51545,0,17,1,0
28,61187,0,29,1,0
59,96725,7849,27,1,0
34,65220,573,22,0,0
33,86813,0,25,1,0
70,69826,11434,22,0,0
75,59351,3094,22,0,1
45,62683,1936,25,0,0
76,87853,5277,23,1,1
78,30783,11803,18,0,1
43,66305,3944,21,0,0
36,39597,0,28,0,1
41,51453,0,17,1,0
79,115224,3124,23,0,0
60,43124,4880,19,1,0
19,50978,16006,20,1,0
37,58394,9043,12,0,1
46,66630,4121,18,0,0
50,94012,0,17,0,0
49,64685,110,24,0,0
34,98914,0,17,0,0
41,54748,769,30,0,1
78,40703,7645,27,1,0
53,74529,15014,24,1,0
70,45713,10823,18,0,0
24,101872,10680,28,0,0
74,72872,829,26,0,0
22,101684,11576,27,0,0
24,56239,8555,21,1,0
67,53360,13223,22,0,0
75,76583,0,16,0,0
73,46560,10004,17,0,0
67,93710,1473,22,1,0
18,24679,4731,23,0,0
63,73253,17323,18,1,0
21,67891,999,13,0,0
19,55301,10415,21,1,0
65,92956,3196,13,0,0
76,67373,13197,19,1,0
72,91962,930,24,0,0
38,40225,1685,22,0,0
25,52827,5149,15,0,0
25,111585,15603,18,0,0
75,64582,13366,18,0,0
57,67967,661,17,0,0
27,106397,8165,18,0,0
50,81854,1615,21,0,0
41,93271,14201,14,0,0
77,130032,2017,19,1,0
23,45135,4886,19,0,0
72,73656,4568,18,1,0
20,69629,15804,20,0,0
61,68221,10257,23,1,0
69,89934,9967,21,0,1
42,84120,2171,24,1,1
25,130452,43,18,0,0
60,51131,2051,19,0,0
37,78808,5219,26,0,0
58,86284,7995,18,0,0
54,102280,7532,15,0,0
69,59355,1454,19,0,0
78,59679,6010,12,0,0
48,72435,15027,15,0,0
56,93780,13584,22,1,0
59,81904,3222,12,0,0
70,51899,0,14,0,0
72,89880,7550,16,1,1
61,66985,0,18,0,0
77,79085,0,18,1,0
59,63862,4363,25,1,0
27,78097,1888,29,1,1
31,52774,0,13,0,0
58,69801,10561,18,0,0
63,87428,12845,26,1,1
69,55359,17524,26,1,0
76,60990,8518,20,0,0
24,97909,10123,27,0,0
63,69831,12200,23,0,1
73,73894,0,21,0,0
79,102599,0,20,0,0
73,90906,7540,19,0,0
36,122268,0,32,1,1
78,40828,15566,25,0,0
68,78712,15172,26,0,0
19,102267,10017,19,0,0
79,101985,0,17,1,0
68,68946,19280,14,0,0
79,18689,4527,18,1,1
49,70604,2595,23,1,0
46,85625,0,21,0,0
69,84497,0,24,0,0
51,85540,5585,14,0,0
68,84371,16394,15,0,0
52,65621,5093,22,0,0
55,76696,174,15,0,0
57,43612,722,16,1,1
57,66863,5722,22,0,1
20,23520,7517,22,0,0
41,66629,10026,19,0,0
38,15000,3883,22,0,0
44,78498,10432,28,0,0
55,88022,5789,17,0,0
76,58663,11925,13,0,0
31,87446,13023,14,1,0
36,89418,3193,25,0,1
65,54326,3515,20,0,0
58,78738,6836,26,0,0
23,74601,2836,32,0,1
38,46604,9404,18,0,0
22,56738,10735,19,0,0
43,53793,7485,11,0,0
66,56226,5742,16,1,0
77,57702,283,22,0,1
21,107934,14751,18,0,0
27,80773,1478,21,1,1
23,69152,12281,19,0,0
79,94189,10647,17,1,0
21,63052,24322,21,1,0
56,50353,15245,16,0,0
