age,income,account_balance,transactions_last_30d,is_premium,target
22,74915,2550,19,1,0
70,93547,7838,18,0,0
66,79692,0,22,1,0
62,110793,3955,15,1,0
76,103403,1829,19,0,0
52,46650,2474,19,0,0
18,67044,7354,20,1,0
26,72886,0,22,0,0
55,78215,0,28,0,0
40,100369,2256,31,0,0
23,94548,7472,20,0,0
25,47706,0,26,0,0
28,85621,3022,14,0,0
68,71420,10136,19,0,0
28,54862,2124,30,0,1
55,118003,1375,21,0,0
43,79493,6863,17,0,0
27,78598,10611,17,1,0
44,71993,3113,23,0,0
47,116038,14482,19,1,1
61,78046,6074,20,0,0
78,85117,5505,17,0,0
18,63530,1871,17,0,0
46,80396,16137,20,0,0
45,85069,26455,16,1,1
71,96247,0,24,0,0
41,66010,345,12,0,0
38,49934,0,16,1,0
65,50505,6971,20,1,0
20,89068,14356,19,0,0
18,37533,2122,19,1,0
69,69300,1500,23,0,0
28,66185,22665,16,0,0
23,43134,0,22,1,0
51,84764,16077,15,1,0
63,99585,0,15,1,1
68,57348,0,18,0,0
45,75634,952,14,0,0
31,64377,2965,16,0,0
21,64184,4186,26,0,0
56,68534,14161,13,1,0
32,56733,7732,18,0,0
22,60943,6859,20,1,0
32,62449,0,19,0,1
45,63624,1534,19,1,0
56,86372,11236,18,1,0
57,118028,1146,22,1,0
38,107132,9873,13,0,0
72,94686,4582,11,0,0
39,98316,11045,22,1,0
24,83420,8055,20,0,0
40,71039,10437,19,1,0
48,83768,23180,14,0,1
36,18790,13431,20,1,0
36,46519,10268,10,0,0
56,34566,2118,16,1,1
28,56695,0,30,1,0
60,56560,4881,19,0,0
57,109010,12571,20,0,0
70,107057,9814,24,1,0
36,49773,10222,15,0,0
75,54415,11562,19,1,0
63,15000,7944,18,0,1
74,51197,14306,22,0,0
36,67342,7115,18,1,0
75,84405,0,16,0,0
58,78065,9701,14,1,0
67,89380,16012,20,1,0
45,100733,0,20,1,0
31,84610,18820,16,0,0
29,15000,0,27,0,0
40,106476,3078,24,1,1
54,65970,1191,15,1,0
25,96461,13922,26,0,0
70,33358,0,16,1,0
23,64991,4876,16,0,0
65,67475,18643,25,1,0
38,15000,10536,24,1,0
70,70106,8666,16,0,1
56,69359,10768,16,1,0
74,61360,4486,19,0,0
60,69788,11093,20,0,0
75,82688,13881,20,0,0
71,70846,16745,19,0,0
37,79220,21208,32,1,0
18,98002,15322,18,1,0
62,75173,3986,26,1,0
64,99434,0,23,0,0
64,106415,5784,19,1,0
20,61808,7851,21,1,0
76,49428,11635,17,0,0
46,86914,0,13,0,0
19,50270,1723,19,0,0
20,56751,12012,17,1,0
41,124787,14234,27,1,0
25,65372,0,19,0,0
77,31856,418,18,0,0
50,87866,23964,16,0,0
45,48158,8013,20,0,0
31,59852,18160,25,0,0
50,53274,2510,14,0,0
57,15000,18191,19,0,0
33,18859,7253,11,0,0
71,86004,0,15,0,0
51,69659,6459,20,1,0
25,73360,1465,16,1,0
51,61829,12845,25,1,0
53,73956,6386,26,0,0
32,45926,0,11,1,0
44,64919,16899,24,1,0
47,81834,11027,24,0,0
25,51217,4204,19,0,0
60,97359,1629,25,0,0
54,50529,9366,16,1,0
31,74452,3120,17,1,0
77,80668,2167,19,1,0
26,73089,880,13,0,0
71,47444,5957,18,1,0
21,28713,7604,21,1,0
79,84718,11866,17,1,0
49,72979,1374,20,1,0
47,55489,17675,18,1,0
40,68031,12285,23,1,0
42,25655,1689,12,0,0
60,15869,1676,22,0,0
71,70307,10001,15,0,0
71,68020,8391,15,1,0
23,36160,0,16,0,1
63,48299,8473,24,0,0
27,55935,8181,23,0,0
59,67617,5121,12,0,0
69,99042,1859,23,1,0
77,20955,1386,27,0,0
79,72181,19946,15,0,0
58,57647,0,18,0,0
50,85298,9107,20,0,0
27,48230,0,13,0,0
31,34469,632,21,0,0
66,106221,0,28,1,0
53,137609,3774,20,0,0
75,44127,4081,21,1,0
73,83836,2744,21,0,0
33,80230,13892,25,0,1
62,69216,2598,14,1,0
63,103106,11920,16,0,0
19,89308,10615,16,1,0
47,63772,12469,14,1,1
45,75267,0,24,1,0
55,94082,0,19,0,0
33,80211,3523,23,0,0
21,51379,0,22,1,0
73,120428,12097,14,0,1
65,63078,13751,21,0,0
58,100040,4694,17,0,0
34,52238,13895,27,1,1
76,59788,6981,18,1,0
26,94604,6634,23,1,0
25,74209,6755,18,0,0
40,51163,10273,36,0,0
39,63447,9763,17,1,0
69,31931,8988,15,1,0
30,70082,7229,21,1,0
51,83573,8341,19,1,1
73,107877,6178,15,0,0
42,45309,8882,19,0,0
43,75655,5277,21,0,0
27,79484,10594,21,0,0
54,15000,3748,20,1,0
56,93646,6525,23,0,0
56,44419,6616,19,0,0
71,99839,907,18,0,0
18,111212,10412,23,1,0
42,54359,0,13,0,0
25,53786,6380,24,0,0
33,53590,0,21,0,0
62,64075,1202,23,0,0
35,65388,0,28,0,0
22,98738,8462,16,1,0
22,113195,14445,21,0,0
68,76826,2604,33,0,0
63,77368,13721,19,0,0
63,79896,7925,24,0,0
53,109909,7207,17,1,0
27,38873,0,19,0,0
25,45334,11405,27,0,0
75,102722,0,21,0,0
42,61277,8100,17,1,0
60,53431,11062,7,0,0
50,72272,4686,12,1,0
47,81297,1470,20,0,0
22,81615,0,17,0,1
59,64641,4686,18,0,0
52,36967,731,27,0,0
29,66887,6950,16,1,0
78,72611,7525,20,0,0
38,85810,6802,25,1,0
54,54252,14932,22,1,0
63,90324,5488,8,1,0
79,54327,4714,20,0,0
58,104453,4753,18,0,0
51,76510,5780,18,0,0
42,72231,3836,21,1,0
21,66176,10116,16,1,0
73,44711,2655,19,1,0
45,66709,21901,19,1,0
18,62457,1726,23,0,0
35,95755,0,26,0,0
79,55385,16426,13,0,1
67,83565,7419,21,1,0
39,92028,8567,18,0,1
33,62323,1501,29,0,0
35,57004,8605,18,0,0
45,80269,14157,21,1,1
29,72380,6732,18,1,0
71,48943,0,18,0,0
78,102863,16734,17,0,0
60,107687,0,28,0,0
42,78695,3942,21,0,0
21,103049,12576,24,0,0
75,45940,0,20,0,0
49,110936,0,25,1,0
29,55775,10248,17,0,0
68,93043,8130,22,0,0
64,77005,5738,23,0,0
50,47811,3171,17,0,0
44,77239,11961,25,0,0
23,98102,9942,20,0,0
67,105286,0,22,0,0
19,123877,17783,15,0,0
40,38812,18739,21,0,0
73,70482,11169,20,0,1
78,48312,18049,18,1,0
71,62024,9637,17,1,0
64,77605,14148,21,0,0
28,94978,0,17,0,0
22,77931,6076,16,0,0
34,65349,5034,13,0,0
57,81863,8532,17,0,0
57,67372,6238,23,1,0
21,101011,2890,20,1,0
57,41702,9970,14,0,1
64,79708,777,20,1,0
67,76293,0,19,0,0
29,84996,6829,24,0,0
61,46855,8478,20,0,1
36,65806,7256,19,1,0
74,94480,2510,20,1,0
35,113311,2815,21,0,0
55,109618,218,17,0,0
76,88086,5444,11,1,0
58,114479,13210,23,0,0
62,69341,11937,18,0,0
69,51156,15018,18,0,0
59,59619,2435,18,0,0
70,85643,1195,11,1,0
69,40900,13998,23,0,0
24,15424,0,20,0,0
65,85191,10317,20,0,0
58,81112,380,15,1,0
27,34052,11470,24,1,0
33,77140,10232,24,0,0
30,50892,840,13,0,0
22,58911,5372,21,0,0
18,90503,16111,16,1,0
41,31199,1709,21,0,0
73,54759,0,25,1,0
70,88382,8870,18,1,1
46,57815,10049,18,1,0
32,53616,14691,33,1,0
26,25733,226,23,1,0
29,19083,1169,18,1,0
77,93539,1980,18,0,0
56,87523,594,17,0,0
50,109606,9667,18,0,0
18,29355,0,27,0,0
40,90982,0,21,0,0
77,119176,3867,20,1,0
74,60987,11162,18,1,0
78,76233,7837,18,0,0
18,73524,5152,22,1,0
60,53012,11014,22,0,0
42,150085,10813,7,1,0
66,65018,7435,15,0,0
40,99119,6289,17,1,0
51,52812,2957,20,0,0
18,60142,0,14,0,0
40,118376,27700,20,1,1
53,30153,8999,22,0,0
64,15000,5332,20,0,0
47,66887,15800,18,0,0
26,39840,3667,22,0,0
79,91406,8279,17,0,0
22,79333,5954,20,0,1
66,103302,419,22,0,0
48,61599,15888,19,1,1
45,81861,0,14,0,1
77,46205,5978,25,0,0
76,70701,11025,13,0,0
70,125321,0,28,0,0
76,79746,6016,18,1,0
40,80338,14745,16,0,0
59,93674,4252,19,1,0
48,88984,7849,19,0,0
64,66065,1300,23,0,0
43,96018,5909,21,1,0
57,103284,1493,27,1,0
28,93253,203,17,0,0
22,80732,1632,24,0,0
45,113407,0,19,0,0
44,83293,7216,11,0,0
21,72421,14643,25,0,0
79,73521,16712,18,0,0
47,71202,1846,31,1,0
25,72109,5099,14,1,0
26,40858,3481,20,0,0
63,60542,10147,24,0,0
36,57423,0,23,0,0
74,119467,10194,23,1,1
24,85714,11008,19,1,0
54,63702,2214,18,1,0
69,61840,0,16,0,0
44,49300,8921,26,1,0
38,53812,8964,16,1,0
76,63565,5465,21,1,0
47,78955,4615,18,0,0
69,15000,9168,25,0,0
61,58672,5608,28,1,0
28,90952,14048,22,0,0
53,61688,15836,20,0,0
59,52448,0,22,0,0
68,73339,4012,18,0,0
35,56160,8594,14,1,0
65,49258,11790,18,0,0
25,15000,1868,23,0,0
54,40363,0,19,0,0
36,83049,20425,21,0,0
64,79860,0,16,0,0
71,99823,9975,21,0,0
75,62433,9631,21,0,0
55,71031,0,25,0,0
79,103323,7484,25,1,0
70,43649,0,25,0,0
60,67997,6335,24,0,0
19,73273,7989,25,1,0
38,94776,14260,18,0,0
72,64149,5871,21,0,0
69,75077,10968,19,0,0
64,68796,0,26,0,0
55,111138,3230,23,1,0
65,73793,0,17,0,0
42,112293,0,17,1,0
58,104088,9132,14,0,0
29,115124,3765,23,1,0
64,97173,16149,21,1,1
35,101028,0,33,0,0
71,97333,0,16,0,0
61,77224,14224,21,0,0
42,75782,0,17,0,0
38,80589,15411,21,0,1
36,104618,3933,19,1,0
62,41197,5521,14,1,0
19,63451,4634,11,0,0
28,82349,16011,22,1,0
39,43069,9117,20,0,0
45,41922,831,17,0,0
41,65716,13369,19,0,0
66,79956,0,22,1,0
48,116157,17490,17,1,0
59,41999,6889,22,0,0
73,79831,18355,20,1,1
51,65385,511,19,1,0
50,76063,17582,20,0,0
40,86665,1905,24,1,0
56,56173,0,15,0,0
76,90263,0,22,0,0
63,48329,9046,17,0,0
77,86847,12846,20,1,1
55,57631,17015,22,0,0
25,48718,5353,18,0,0
32,104538,5104,19,0,0
43,112246,5343,30,0,1
24,74530,10980,21,1,0
35,44639,16753,17,1,0
36,81006,13339,16,0,0
57,47581,0,22,0,0
49,51673,4791,26,0,0
70,39486,4039,24,1,0
26,70699,0,29,1,0
33,95521,18243,19,0,0
79,91669,0,23,0,1
33,90738,7002,20,0,0
21,84633,0,21,0,0
32,54308,19798,24,0,0
33,106569,3284,21,0,0
31,59541,10543,14,0,0
78,64394,1891,21,1,0
66,43920,0,28,0,0
52,94424,21643,14,0,1
65,115573,12508,26,0,0
32,60330,0,27,0,0
69,82934,13477,20,0,1
19,61378,9154,19,0,0
45,27312,5605,30,0,0
66,83426,8783,18,0,0
62,47767,18310,17,0,0
79,90185,9032,24,0,0
54,95289,3287,19,0,0
31,54565,3627,12,0,0
60,97441,717,21,0,0
53,77706,19026,19,0,0
52,50852,6943,29,0,0
58,26142,2356,25,0,0
49,52325,12847,20,0,0
42,79452,4611,23,1,0
73,15000,0,24,0,0
75,65790,7736,20,0,0
49,110806,3584,13,0,0
69,29058,7563,25,0,1
66,105103,14969,19,1,0
33,36807,14711,18,0,0
41,101735,701,13,0,0
71,83063,11914,16,1,0
60,84534,10784,17,1,0
58,71814,0,14,1,0
61,103697,18268,21,0,0
72,98996,4137,26,1,0
45,46082,11304,17,1,0
26,55484,0,13,0,0
72,41113,19426,22,0,0
50,93380,2512,15,1,0
50,34345,15329,23,0,0
54,28042,0,22,1,0
63,41214,18999,25,1,0
62,40673,5267,21,0,0
34,44580,0,18,0,0
38,110148,15935,18,0,0
54,87021,478,16,0,0
74,15000,13041,31,1,0
18,114158,3442,20,0,0
59,64260,4806,18,0,0
45,15000,4130,13,0,0
34,121157,5006,15,1,1
64,60406,10905,27,0,0
77,28060,421,23,1,0
51,98197,0,19,0,0
38,62608,15827,18,0,0
79,49532,0,23,1,0
79,31762,0,23,0,0
73,56800,0,23,0,0
26,45167,8250,21,0,0
45,92965,0,20,0,0
52,80395,5533,27,0,0
55,94137,0,14,0,0
57,48213,8396,21,1,0
65,48703,7490,14,1,0
45,106335,12010,19,0,0
30,80819,9447,23,0,0
40,88350,8688,20,1,0
19,68151,1616,19,1,0
68,25273,0,24,0,0
49,56639,4671,14,0,0
71,46544,0,18,0,0
45,88339,13584,21,0,0
43,47994,0,29,1,0
47,105600,7760,17,1,0
37,43870,941,15,0,0
20,100858,9687,10,0,0
46,121331,2464,27,0,0
71,68298,1384,21,1,0
28,69827,15209,15,0,0
62,40479,8523,14,0,0
22,72173,15579,14,1,0
68,84372,6728,15,0,0
56,78137,12299,27,0,0
32,58881,13922,19,0,0
78,68400,4149,16,1,0
70,58618,1009,19,1,0
75,96393,304,20,0,0
78,82453,3189,13,0,0
63,96274,0,23,0,0
79,97221,0,17,0,0
41,25936,9854,17,1,0
24,30811,17331,28,0,0
60,68184,888,17,0,0
78,92223,3261,25,0,0
27,80843,9734,19,1,0
51,56640,12322,20,1,0
65,63558,0,18,0,0
33,103630,4199,21,0,0
48,75168,0,26,1,0
36,45681,0,17,1,0
61,47205,6382,22,0,0
51,98185,8011,17,1,0
71,41456,3703,18,0,0
57,81733,3943,17,0,0
75,88167,11746,21,1,0
18,87926,5135,29,0,0
60,55709,2831,26,1,0
67,120851,13630,20,1,1
62,102702,1287,13,1,0
67,47010,3920,20,0,0
66,60311,5915,17,0,0
37,38372,10825,21,0,1
63,61939,15990,30,1,1
54,62493,9761,17,0,0
28,72442,10498,25,1,0
44,34793,7722,23,0,0
79,90601,1336,20,1,0
43,47044,6825,25,0,0
25,39777,16902,22,0,0
22,45574,21929,17,1,0
68,25851,387,21,1,0
19,46159,11767,22,1,0
23,31751,16551,25,0,0
57,108104,0,24,1,1
71,39926,10181,19,0,0
47,121981,0,21,0,0
22,59392,7433,17,1,0
46,69759,0,11,0,0
20,41166,3841,19,0,0
46,39341,1837,20,0,0
18,88249,22161,24,0,0
19,66412,4956,20,0,0
38,60264,0,15,0,0
49,18565,2595,26,1,1
35,48452,1031,17,1,0
69,92146,8064,20,1,0
73,84797,10912,21,1,0
55,95218,1175,18,1,0
18,95757,0,19,1,0
61,61964,8350,18,0,0
56,68013,1906,19,1,0
79,42503,0,27,0,0
27,86501,0,24,0,0
48,108582,3828,24,1,0
39,80375,3095,27,0,1
24,133612,7056,23,1,1
30,80977,10896,25,0,0
52,31798,1757,11,1,0
35,78692,2739,17,1,0
79,78372,15292,22,0,0
40,87329,15827,30,0,1
78,92027,770,23,0,0
33,73856,1957,24,0,0
32,87114,0,23,0,0
44,78477,8577,20,0,0
57,85897,186,20,1,0
79,126904,967,20,0,0
51,136005,12297,20,0,0
24,34080,2314,22,1,0
26,117588,908,26,1,0
64,79461,14775,20,0,0
21,85626,3960,18,0,0
36,73387,3165,22,0,0
29,98170,3557,18,0,0
40,99104,0,16,1,0
39,49357,2928,12,0,0
34,92913,0,21,0,0
33,46396,0,35,0,0
74,69784,10668,21,1,0
52,62307,18956,20,0,0
57,19313,0,16,0,0
70,65008,8266,10,0,0
73,60700,13476,20,1,0
49,34996,12991,17,0,0
53,54873,3629,16,0,0
28,89068,10990,17,0,0
22,75261,12981,22,0,0
59,53130,0,19,1,0
56,46387,16334,23,0,0
75,15000,0,18,1,0
72,48165,17530,23,0,0
64,71616,11198,16,1,0
67,56861,5774,11,0,0
57,57657,5481,18,0,0
70,82417,3950,12,1,1
43,27868,0,23,0,1
76,28958,9225,16,1,0
39,109879,11148,25,1,0
72,58619,9734,18,0,0
43,92867,14965,23,1,0
33,33163,0,24,0,0
71,61971,24524,26,1,0
74,31138,24543,22,0,0
46,43384,8874,19,0,1
32,28202,15160,16,0,0
60,81514,4633,19,1,0
77,44859,0,19,0,0
33,70204,6481,15,0,0
28,54816,9176,18,0,0
76,52375,0,22,0,0
61,91423,10607,22,1,0
49,34204,8858,21,0,0
63,75995,0,17,1,0
26,93227,22544,19,1,1
65,95392,0,18,0,0
56,65810,6469,22,0,0
34,59894,4819,17,0,0
25,73702,7715,23,0,0
49,67541,7611,16,0,0
79,57535,12700,21,0,0
60,70312,10289,20,0,1
47,78209,412,16,0,0
58,110802,3996,14,0,0
37,97728,14772,18,1,0
33,85899,3794,14,0,0
20,92786,0,25,0,0
38,59817,0,22,0,0
25,79890,1341,12,0,1
43,95203,0,19,0,0
55,79689,0,21,0,0
34,62350,9803,25,0,0
56,52278,16458,13,1,0
61,48433,20869,23,0,0
54,94028,8751,30,0,0
75,48184,8888,24,0,0
23,71033,5128,25,1,0
30,54932,0,22,1,0
27,70967,2065,19,0,0
49,81350,528,13,1,0
75,83611,15829,14,0,0
23,46190,9358,18,0,0
72,88246,8419,13,0,0
22,112637,4394,21,0,0
53,61538,0,21,1,0
20,67454,0,15,1,1
70,102766,0,17,1,0
62,80025,4049,18,1,1
41,74656,21614,18,0,0
66,77460,3733,19,1,1
40,104173,14549,18,1,0
25,79540,2112,23,0,1
58,48818,0,26,0,0
34,64138,9776,9,1,0
65,75635,0,24,1,0
30,55373,26161,27,1,1
68,40944,0,15,1,0
72,51082,8362,17,0,0
66,81845,0,22,0,0
64,66979,13265,22,0,0
47,81606,0,18,0,0
68,66875,4526,20,0,0
28,54556,19850,14,0,0
69,60095,5473,17,0,0
58,57600,6026,23,0,0
61,62547,1623,23,0,1
57,29983,16415,18,1,0
35,113586,19712,23,1,0
34,62584,0,18,0,0
49,91432,2159,17,0,0
66,82068,207,16,0,0
18,26835,7509,16,0,0
39,74335,9519,20,1,0
79,95919,4518,21,0,0
49,73739,8421,16,0,0
48,90917,15510,21,0,1
30,90030,2777,26,0,0
39,100531,0,20,0,0
60,40308,4831,18,1,0
41,54881,0,18,0,0
50,86583,12051,17,1,1
27,62566,13005,15,0,0
56,105982,5638,23,0,0
42,94966,0,15,0,0
37,68899,0,28,0,0
25,90904,0,18,1,0
72,80530,3279,25,0,0
22,92010,4804,24,0,1
42,35568,17611,22,0,0
33,37077,12321,20,0,0
54,57313,0,14,0,0
71,69639,0,20,0,0
60,37531,2541,17,0,0
79,93374,12492,21,1,0
35,52661,10946,15,1,0
38,105841,12884,25,0,0
52,44844,8754,22,0,0
33,60475,16338,21,0,0
55,77566,12669,24,1,0
25,59040,0,26,0,0
21,97362,0,25,1,0
33,41299,3987,20,1,0
49,132978,17953,14,0,0
34,103213,8144,27,0,0
70,49491,9844,22,0,0
52,48880,11895,26,1,0
30,112527,14728,16,0,0
42,111485,6768,29,0,0
41,71760,5720,18,0,0
60,25813,4939,23,1,1
19,34589,0,9,0,0
38,106878,0,14,0,0
34,88278,9627,25,0,0
37,74334,591,22,0,0
23,32643,0,19,0,0
42,107154,304,23,0,0
70,75686,8627,16,0,0
25,95091,5625,24,1,0
69,52994,9202,19,0,0
18,41983,0,21,0,0
43,71105,1343,18,1,0
25,76162,12182,18,0,0
66,98953,19377,20,1,0
44,80225,13948,27,1,0
18,64004,7698,21,0,0
23,55550,0,30,0,0
77,75524,3481,20,1,1
65,91655,4633,19,0,0
49,26023,2945,24,0,0
73,97543,12595,20,0,0
51,54458,15233,13,0,0
73,66774,11437,22,0,0
50,107046,4385,20,1,0
39,72624,6123,20,0,0
48,71781,13642,24,0,0
75,44776,5320,30,0,0
78,33481,8510,26,0,0
77,38079,5551,20,0,0
73,101533,0,16,0,0
53,28511,2443,22,1,0
36,48357,2641,22,1,0
77,43575,14440,21,1,1
78,43041,0,22,0,0
64,48339,768,21,0,0
40,85353,9372,14,0,0
25,84345,8346,24,0,0
33,83973,0,22,1,0
36,57636,0,20,1,0
33,73899,12614,10,0,0
44,59852,20635,23,0,0
62,45837,11505,13,1,0
44,75184,0,21,0,0
73,76782,7774,27,0,0
60,109934,0,17,1,1
54,27905,8565,17,1,0
19,66280,0,17,0,1
27,75695,13330,14,0,0
77,106921,8535,16,0,0
61,102565,11625,25,0,0
54,24117,6606,23,0,0
61,60615,11676,10,0,0
68,59435,0,23,1,0
23,15000,15960,17,0,0
66,89023,11300,25,0,0
68,96221,0,22,0,0
49,80520,8176,23,1,0
34,85074,9661,18,0,0
22,104361,8428,24,1,0
63,69661,1102,23,0,0
48,58304,7114,18,0,0
72,107182,3051,18,0,0
60,94825,0,29,0,0
65,86043,10682,14,0,0
60,71155,21733,24,0,0
40,83194,1053,19,1,0
29,97997,1432,18,0,1
22,17415,654,14,1,0
24,39721,0,20,0,0
53,54606,9764,24,0,0
29,49772,0,24,1,0
62,102618,0,13,0,0
44,36612,18624,23,1,0
46,41380,252,20,0,0
68,66435,6248,23,0,0
29,72896,11665,29,1,0
20,66656,1728,20,1,0
70,89180,4862,26,0,0
18,31453,6886,19,0,0
41,40980,2952,28,1,0
40,96139,7908,23,0,0
41,79378,172,31,0,0
64,76560,4048,18,1,0
35,58714,0,19,0,0
20,98944,16484,22,1,0
62,73128,9982,25,1,0
36,76548,2737,18,1,0
53,78736,3873,17,0,0
62,85741,15137,21,0,0
49,119483,10043,20,0,0
24,83993,10752,23,0,0
23,93354,2569,17,1,0
43,66296,0,16,1,0
58,97362,6793,22,1,1
31,44149,6811,18,0,0
52,32430,10705,18,0,0
43,84046,9768,31,0,0
29,80945,19795,16,0,0
79,92278,3839,14,1,0
72,99748,7247,11,0,0
79,92120,15160,20,0,0
27,85780,0,24,1,0
33,61018,2554,29,1,0
19,36153,0,14,0,0
22,45225,0,22,1,0
64,82852,3079,33,0,0
42,56708,0,19,0,1
77,60965,5250,21,1,0
75,79868,11938,12,1,0
20,58075,8645,14,1,0
49,54777,7873,20,1,1
28,78107,4534,19,1,1
52,15000,0,21,1,0
31,80863,6031,19,0,0
37,75933,0,18,1,0
47,78218,9542,24,0,0
63,61353,0,24,0,0
35,50741,6211,22,0,0
32,36285,12962,20,0,0
57,52747,0,15,1,0
76,72416,13644,14,0,0
49,56318,0,19,0,0
39,45892,1086,26,0,0
57,83441,0,15,0,0
60,77062,0,14,0,0
27,57352,10226,17,0,0
70,67574,0,20,0,0
62,89982,1620,17,1,0
39,87570,0,22,0,0
48,71416,14369,17,1,0
70,85377,11457,17,0,0
73,90652,2631,13,1,0
63,56151,596,20,1,0
40,92803,12728,25,0,0
19,22905,3270,21,1,0
22,34139,3355,21,0,0
47,48020,3147,20,0,0
75,37844,5245,29,1,0
57,92411,8879,13,0,0
76,42854,6011,14,1,0
41,56402,9988,19,0,0
30,66367,461,18,1,0
48,80194,0,19,0,0
79,28969,13613,17,0,0
79,67891,10083,29,0,0
57,68752,0,18,0,0
67,90205,4077,17,0,0
61,51216,3557,24,0,0
58,69909,2669,17,1,0
62,92794,6490,24,1,0
27,104169,15758,15,0,0
31,46563,3363,12,0,0
73,101350,11033,19,1,0
49,61883,8288,22,0,0
52,78246,0,29,0,0
42,76633,1083,20,0,0
19,40707,0,15,0,0
74,83252,0,16,0,0
40,66367,0,23,0,0
27,53500,11540,11,1,0
21,87728,9003,19,0,0
53,52415,5989,26,0,0
53,105824,0,20,1,0
61,79600,0,17,0,0
72,52529,11664,24,1,0
60,31996,6722,16,0,0
63,97267,8132,16,1,0
27,130697,9669,17,1,1
78,83776,0,19,0,0
44,77390,5533,24,1,0
41,61920,5764,18,1,0
24,113028,5425,24,1,0
79,50991,0,23,0,0
61,100161,998,21,1,0
29,69893,6462,13,0,0
63,32933,4904,17,1,0
33,32928,969,22,0,0
69,93278,8609,19,0,1
36,39570,6794,13,0,0
60,67686,17250,14,0,0
18,111377,8871,23,0,0
55,92450,7487,20,0,0
66,51594,4479,21,0,0
41,65283,633,17,0,1
37,46307,0,22,0,1
34,56386,0,13,1,0
39,61212,6769,26,0,0
21,29658,9134,21,0,1
69,88921,3768,24,1,0
20,67937,9824,23,0,0
29,79199,0,25,1,0
34,42021,9767,19,0,0
26,63925,16386,17,1,0
47,66395,0,14,1,0
70,110492,4400,23,1,0
49,38630,7951,20,0,0
29,52391,872,16,0,0
53,73893,8613,26,0,0
53,64592,13046,16,1,0
31,75366,8074,22,0,0
18,78186,5273,22,0,1
19,92015,13633,14,1,0
76,56734,0,23,0,0
54,56678,22672,13,0,0
28,96135,0,19,0,0
31,92581,2823,23,0,0
63,66926,0,16,0,0
32,72883,1653,22,0,0
45,50051,15994,24,0,0
21,48275,5554,21,1,0
62,88855,8425,15,0,0
44,115465,1007,16,0,0
44,76617,10124,12,1,0
36,116410,0,22,0,0
30,54058,7812,18,0,0
40,85854,1304,14,0,0
65,78658,6769,23,1,0
58,48761,11648,23,1,1
72,91457,1545,22,1,0
42,42854,5937,13,1,0
22,60814,3855,17,0,0
26,97066,17518,19,0,0
55,70527,10245,17,0,0
49,73029,4532,26,1,0
66,85344,16817,16,0,0
38,47070,14971,37,0,1
47,44823,0,24,1,0
39,15000,974,28,0,1
33,41525,4767,23,1,0
49,72190,6266,23,0,0
32,40355,1756,20,0,0
42,106960,12066,21,0,0
65,64433,7933,21,1,0
60,22921,21636,20,1,0
42,84999,12860,20,1,0
