age,income,account_balance,transactions_last_30d,is_premium,target
72,79694,6982,16,1,0
72,80213,2107,14,1,0
55,83042,9646,21,1,0
76,88183,3603,18,0,0
31,46525,3583,16,0,1
49,70417,15352,19,0,0
30,67554,4069,20,0,0
30,54379,692,17,0,0
41,68249,0,25,0,0
27,82599,11159,19,0,0
71,122146,0,16,1,1
75,71808,9991,19,0,0
30,96188,8867,18,0,0
23,106098,7731,14,0,0
41,51627,6283,22,0,0
53,45108,6660,17,1,0
46,66941,24835,30,0,0
19,48277,6338,25,0,0
47,28520,4882,20,0,0
19,55994,13672,26,0,0
51,77987,9858,15,0,0
20,48170,13668,21,1,0
48,82902,3398,17,0,0
74,117673,2006,16,0,1
49,107156,7420,19,1,0
63,81187,9841,26,1,0
21,59580,11933,14,0,0
71,85564,4069,14,1,0
47,88656,1738,19,0,0
49,75949,18958,24,0,0
65,74673,6554,20,0,0
38,46906,10477,24,1,0
67,85238,1314,17,0,1
24,93775,13512,27,0,0
53,72451,10400,16,0,0
78,123644,8776,23,0,0
67,76987,13701,24,0,0
44,82586,15080,15,0,0
54,49566,0,20,0,0
28,72270,0,20,1,0
72,59747,3392,14,0,1
40,49834,16601,23,1,0
43,65662,14723,22,0,0
75,93616,9289,22,0,0
65,42355,6679,16,0,0
46,47228,0,21,1,0
24,146171,13989,22,1,0
69,91847,13444,14,0,0
39,68685,8440,31,0,0
24,55488,16125,24,0,0
22,92009,5152,25,0,0
37,43000,0,13,0,0
24,52582,14046,20,0,0
65,142326,12553,18,1,0
75,48090,2831,26,1,0
67,117223,11285,20,1,0
28,112750,895,14,0,1
36,75903,11000,18,1,0
62,81829,1019,12,1,0
21,91580,1044,22,1,0
75,36208,6380,20,0,0
69,81036,16447,26,0,0
22,78490,8138,17,0,0
58,107914,9390,24,1,0
23,70879,13427,14,0,0
18,44511,7253,25,0,0
55,102164,2427,24,0,0
58,109577,2563,14,0,1
31,61031,1269,16,0,0
43,69453,6782,23,1,0
22,22276,10299,14,1,0
75,100374,5364,20,0,0
27,45585,0,24,0,0
25,106635,472,18,1,0
41,70649,13211,21,0,0
54,55354,8527,22,0,1
19,15000,2355,19,1,0
72,15000,17512,19,0,0
78,53600,7006,14,1,0
54,52473,8086,19,1,0
49,53351,9628,20,0,0
36,69175,8251,14,0,0
40,56956,3310,26,1,0
35,82998,12510,19,0,0
72,48512,5582,21,0,0
74,59612,0,13,0,0
29,39486,6714,24,0,0
70,82873,4155,12,0,0
57,77454,1910,24,0,0
66,127163,5806,14,0,0
34,41667,0,31,0,0
29,47405,0,24,0,0
26,21050,4128,23,0,0
76,18389,4133,22,0,0
37,91320,8484,23,0,0
38,104266,10330,20,0,0
18,51486,5943,18,1,0
29,111203,14705,24,1,0
22,109420,57,22,1,0
25,84580,5506,13,0,0
26,60825,23306,27,1,0
57,101744,0,23,1,0
25,77267,2860,25,0,0
51,33597,4570,21,0,0
25,44102,621,18,0,0
34,66975,6769,18,0,0
51,54153,17406,12,1,0
54,41488,5813,21,0,0
63,48308,7660,21,0,0
47,121166,3194,23,1,0
21,48075,6133,22,0,0
72,55247,96,25,0,1
20,90126,0,15,0,1
52,80649,0,21,1,0
66,77424,0,21,0,0
50,77292,16158,15,1,0
24,79467,7988,14,0,0
45,92324,3394,14,0,0
31,87926,5800,17,0,0
61,20284,15972,22,0,0
38,40936,2919,22,1,0
59,114653,7636,25,0,0
73,27517,9632,12,1,0
34,44504,7737,25,0,0
47,45410,17805,15,0,0
78,90357,12066,26,1,0
73,83177,8032,16,0,0
75,66492,9822,15,0,0
47,26535,13975,27,1,0
42,96073,0,22,0,0
18,99000,4956,18,0,0
62,15000,11705,17,1,0
30,52423,6037,18,0,0
57,100577,0,17,0,0
66,98236,784,18,1,0
78,118088,0,20,0,0
38,47376,0,13,1,0
28,68175,0,21,0,0
33,92239,3735,24,0,0
45,67767,17026,14,1,0
44,77878,9371,22,0,0
37,70153,10362,13,0,0
34,63727,5453,16,0,0
32,75502,7122,10,0,0
50,117812,1880,16,1,0
34,108799,10374,24,0,0
49,100855,2283,14,1,0
27,36847,19848,24,1,0
30,97026,0,23,0,0
49,79874,16011,18,0,0
66,71609,16517,27,0,0
46,99788,14272,18,0,1
28,69324,10033,20,0,0
67,49315,3567,20,0,0
41,26725,7887,16,0,0
23,62103,5787,19,1,0
65,37296,10191,20,1,0
74,42868,0,20,1,0
71,16117,4060,27,0,0
29,87836,10612,22,1,0
48,97316,8038,24,0,0
61,70012,12267,26,0,0
78,79128,3018,20,0,0
50,55183,521,23,1,0
41,57720,5678,21,0,0
70,85679,0,25,1,0
42,55417,6639,27,1,1
41,44901,16328,28,1,0
79,63423,10247,27,0,0
68,47617,8227,13,0,0
19,53769,0,15,1,0
19,61167,10433,18,1,0
23,88681,1602,19,0,0
45,53281,19329,29,0,0
28,49839,0,19,1,0
62,81872,4424,23,0,0
51,78952,11694,20,1,0
20,62802,14568,16,1,0
43,35270,2789,16,1,0
62,37430,10150,18,1,0
74,57582,13585,11,1,0
26,66910,1630,18,0,0
69,39325,11732,21,1,0
49,43831,7099,24,0,0
69,63694,13016,18,0,0
18,82365,0,16,0,0
50,29781,9295,12,1,0
79,100912,0,16,0,0
30,86676,15123,15,0,0
58,67058,0,18,1,0
62,65722,23361,19,0,0
43,15000,15459,19,1,0
50,98787,8106,20,0,0
19,95377,15907,18,0,0
63,40442,0,21,1,0
70,72931,1617,21,0,1
28,81629,17355,26,1,0
52,113967,1522,24,1,0
48,122326,488,16,0,0
72,111079,8965,25,1,1
69,114337,0,17,0,0
29,50658,0,21,0,0
24,45281,0,18,0,0
60,52322,0,12,0,0
67,81081,0,14,1,0
64,56645,0,22,0,0
78,68536,8933,21,1,0
34,39540,0,27,0,0
36,41147,22545,27,1,0
55,55718,8218,15,1,0
29,88352,4249,16,0,0
27,50075,18439,17,0,0
58,108332,899,18,0,0
69,65456,7943,23,0,0
45,45706,2198,18,0,0
33,83461,6112,17,1,0
71,124657,0,12,0,0
46,140486,5474,26,1,0
60,97228,3125,29,0,0
52,111703,5336,18,0,0
34,87049,11628,25,0,0
44,76368,1214,21,1,0
43,57118,8249,14,0,0
34,74899,0,22,0,0
53,27739,0,18,0,0
30,46734,0,23,0,0
56,83684,15707,25,0,0
45,67548,3781,23,1,0
19,101288,3132,20,0,0
37,103813,5556,12,1,0
51,33159,0,20,0,0
75,69694,4367,18,1,0
18,101118,11243,13,1,1
60,67267,2450,19,1,0
51,95127,0,19,1,0
68,91296,8636,20,1,0
57,58534,11108,14,1,0
59,42177,15337,29,0,0
79,107068,0,27,0,0
58,91613,0,19,1,0
40,91966,3635,15,0,0
73,91870,0,11,1,0
39,77125,12595,17,1,0
21,117932,5781,23,0,1
34,58148,2906,20,0,0
55,81114,5511,21,1,0
74,70582,10037,16,0,0
75,29975,0,23,0,0
33,95314,7023,21,1,0
54,80804,15231,23,0,0
36,26550,13337,21,0,0
33,30340,9723,20,1,0
64,60269,0,14,0,0
38,53218,8560,27,1,0
67,92348,12715,14,0,0
20,60495,0,18,0,0
25,76023,0,26,0,0
65,62166,3289,19,0,0
32,50725,4304,16,0,0
61,72221,13186,15,1,0
39,74364,4381,21,1,0
38,69991,5756,14,0,0
60,28394,6735,20,0,0
58,100344,0,18,0,0
40,81954,0,23,0,0
59,74149,553,19,0,0
62,70788,0,18,0,0
59,87758,7264,27,0,0
74,45167,3010,26,0,0
23,49964,7630,21,0,0
21,79656,6592,19,1,0
51,50352,4928,23,1,0
50,120862,0,12,0,0
28,58907,9873,16,0,0
74,42778,5061,12,0,0
75,82558,10570,10,0,1
19,66147,3299,24,1,0
19,40456,10660,18,0,1
50,67066,0,14,1,0
69,84624,0,19,1,0
35,58279,5771,21,0,0
55,36512,7083,24,0,0
57,60760,0,15,0,0
59,78818,0,21,1,0
65,59104,6905,19,0,0
54,46415,3910,12,0,0
22,66343,0,22,0,0
27,104237,9632,18,1,0
55,95045,10554,30,1,0
26,54098,925,26,1,0
32,49393,7820,18,0,0
43,75473,9495,16,1,0
27,86314,0,16,0,1
56,54415,3875,18,0,1
57,36332,11074,19,0,0
71,85734,4993,20,1,0
26,94113,8998,15,1,0
24,109976,3950,32,1,0
51,50281,5466,13,0,0
20,33960,8606,20,1,0
54,65175,12574,21,1,1
35,81925,8772,16,1,0
43,79441,9182,18,0,0
19,20858,11371,19,0,0
38,119153,0,20,1,0
30,69440,9982,16,1,1
18,55338,6347,17,0,0
40,104379,0,18,1,0
33,50934,5350,28,0,0
43,81311,6675,18,0,0
78,97323,0,18,1,0
58,69221,9374,13,0,0
39,30930,3597,18,0,0
58,88366,1146,14,0,0
33,75921,8147,16,1,0
32,25125,15914,14,1,0
64,66540,0,21,0,0
77,76795,24151,19,0,0
28,77334,0,23,0,0
64,94365,11045,18,0,0
58,66041,0,17,0,0
30,77463,20807,23,0,0
44,69390,14571,21,1,0
29,80678,173,27,0,1
52,94469,6856,20,1,1
30,77479,0,20,1,0
66,84586,8085,15,0,0
61,78566,2272,15,0,0
32,91644,0,26,0,0
30,65925,12015,18,0,0
23,64234,0,25,0,0
52,65712,12765,17,0,1
48,88460,6559,27,1,0
44,30613,0,20,0,0
29,95546,2958,17,0,0
22,123009,3945,14,0,0
40,69574,9132,13,0,0
30,35772,1597,28,1,0
74,56553,6655,24,1,0
36,47716,1673,24,0,0
46,72898,9777,24,0,0
24,62281,10065,25,0,0
73,15000,1767,23,0,0
75,117111,1049,20,1,0
44,21860,3828,14,0,0
41,42936,8280,20,1,0
19,89863,0,18,0,0
69,37068,197,26,0,0
32,47596,7645,23,0,0
26,91777,0,19,1,0
75,65443,7428,19,0,0
18,109150,11064,13,0,1
52,63140,0,15,0,0
56,128694,2310,22,0,1
43,77641,1379,14,0,0
26,79921,5233,29,0,0
26,105467,5762,22,0,0
76,50560,9403,16,0,0
57,59552,15029,8,0,0
24,95075,9993,28,1,0
78,29562,0,26,1,0
64,135940,5797,14,0,0
38,48953,17454,22,0,0
56,42982,1440,19,1,0
43,66411,0,18,1,0
38,70648,5607,14,1,0
55,98727,0,23,1,0
57,54249,13206,21,1,0
77,70638,2334,23,0,0
66,77896,3601,14,0,0
46,55828,3624,15,0,0
30,92870,0,19,1,0
42,65628,5550,20,0,0
64,40503,0,15,0,0
49,65278,1608,13,0,0
57,115866,7211,12,1,0
36,68961,21709,18,0,0
24,98337,8741,18,0,0
25,70104,2413,15,0,0
65,28651,867,23,0,0
61,75584,2641,24,1,0
52,76775,10862,16,0,0
71,73903,7867,19,0,0
29,73130,11238,24,0,0
25,36886,5913,19,1,0
77,47511,0,16,0,0
30,59134,10171,21,0,1
71,18997,6720,21,0,0
43,64713,0,14,0,0
77,72103,761,19,0,0
55,83771,7275,13,1,0
21,35814,399,19,0,0
24,59664,3616,20,1,0
58,105871,0,21,1,0
59,49179,2031,16,1,0
33,70224,13210,31,1,0
74,86778,8775,20,1,0
57,78159,15364,21,0,0
28,63760,3806,21,0,0
44,21866,7176,19,0,0
57,62076,0,24,0,0
50,68501,6066,13,0,0
66,62239,5367,30,0,0
25,32757,812,14,1,0
35,86568,0,17,1,0
77,116214,12315,10,1,0
50,55026,11257,14,1,0
22,52173,11043,25,1,1
71,63790,13592,21,1,0
39,60153,9730,16,0,0
43,65016,18727,19,0,0
50,52600,7548,19,0,0
38,79923,687,25,1,0
21,76934,6991,19,1,0
78,85639,10075,14,0,0
23,46219,7527,19,0,0
77,73107,3086,17,0,0
26,41880,9513,14,0,0
39,109561,9774,30,0,0
20,64574,292,29,1,0
59,98478,840,20,0,0
78,86386,5900,19,0,1
47,87192,5077,24,1,0
74,39419,3667,25,1,0
65,71759,0,26,0,0
25,111257,11125,25,0,0
61,82936,0,19,0,0
62,44383,22186,23,0,0
58,81943,9996,15,1,0
59,75874,419,13,1,0
48,59401,7908,21,0,0
74,85412,2103,21,1,0
56,121636,0,20,0,0
44,102621,2533,17,0,0
51,53012,7554,22,0,0
48,87092,21905,24,0,0
79,100217,9935,23,0,0
43,85644,3008,22,0,0
44,107628,15182,22,1,0
48,87896,0,23,1,0
25,35828,0,14,0,0
73,79090,6340,17,0,0
65,88047,15758,19,1,0
36,128475,13779,14,0,0
48,81746,6618,25,0,0
21,30116,1068,28,1,0
27,54698,0,15,0,0
52,44261,15281,17,1,0
68,88368,6067,25,0,0
69,78206,7584,21,1,0
44,95359,12981,14,0,0
28,46697,6784,22,0,0
52,48745,4759,15,1,0
26,76915,3120,21,0,0
58,93570,0,23,0,0
77,49339,5801,18,0,0
32,90779,6665,15,0,0
34,82602,12755,13,0,0
23,74603,4985,19,1,0
45,68549,8594,14,1,0
57,78632,0,21,1,0
65,37676,13727,22,0,0
60,69664,0,19,0,0
76,57773,6713,16,0,0
35,78538,16617,27,1,0
51,83488,0,21,1,0
27,91371,0,13,0,0
20,80882,0,23,1,0
32,25292,0,19,1,0
59,46821,13768,16,0,0
34,41313,15083,27,1,0
18,108071,11282,21,0,0
21,64736,5369,16,0,0
37,60400,0,15,0,0
40,94532,0,24,1,0
66,48046,2684,20,1,0
67,117619,8338,21,0,1
19,133352,5214,28,0,0
26,83901,7447,15,1,0
78,81683,916,25,1,0
34,16320,7977,21,1,0
64,72786,12488,21,0,0
76,62854,2359,20,0,0
54,91460,10983,17,0,0
24,52434,780,14,1,0
18,67974,12383,16,0,0
20,15721,16517,15,0,0
46,46306,2184,22,0,0
62,58729,0,19,1,0
59,75510,7474,20,1,1
75,42377,870,15,0,0
65,61974,1213,15,1,0
26,28977,8518,24,0,0
47,87960,10381,25,0,0
74,21507,5259,17,0,0
25,82615,9777,20,1,0
55,72362,8135,18,0,0
47,52410,1510,29,1,0
51,74650,14925,14,0,0
79,87209,249,16,1,0
66,86022,14251,22,1,0
24,95583,10782,18,0,0
46,75515,2468,29,0,0
38,82200,8733,25,0,0
48,120881,9031,22,0,1
40,125638,1189,21,1,1
28,44263,10696,15,0,0
46,52184,0,26,0,0
33,71156,867,26,0,0
49,60901,21057,15,0,1
43,85730,3914,12,0,0
49,126384,0,19,1,0
51,89923,16272,22,0,0
62,56279,2357,27,1,0
57,66541,12730,16,0,0
40,103023,0,20,1,0
38,35489,8563,19,0,0
77,39868,9339,16,0,0
75,85964,5134,18,0,0
26,57468,8025,19,0,0
66,80659,2930,23,0,0
25,79103,2804,18,0,0
42,17957,5768,27,1,0
19,130785,0,21,1,0
23,52419,15127,24,1,1
35,36581,2761,26,0,0
49,48075,7640,17,1,0
59,55840,0,20,0,0
22,36766,6930,19,1,0
53,100059,2918,20,0,0
47,100061,1672,22,0,0
18,67758,10515,17,1,0
38,94887,27451,19,0,0
31,58722,13066,21,1,0
30,63653,5513,20,0,0
39,48621,0,22,1,0
24,91698,3595,26,0,0
59,70664,15309,17,1,0
54,87943,0,18,1,0
58,45845,16361,27,1,0
69,72880,5835,23,0,0
24,96163,15159,22,0,0
20,80997,10638,19,0,1
53,78897,0,21,0,0
48,67298,5998,19,0,1
47,107842,5076,17,0,0
34,72003,8260,21,0,0
46,87586,7195,22,0,0
52,42602,13126,20,1,0
31,38860,14362,17,0,0
79,44192,0,21,1,0
54,58591,10427,22,1,0
71,82061,0,22,0,1
49,82472,6290,23,1,0
63,33008,8253,21,0,0
26,69951,5592,16,0,0
48,21020,0,23,1,0
70,62205,13435,32,1,0
68,73275,2098,17,1,0
49,72056,10731,15,1,0
75,86253,7868,21,1,0
34,85199,9504,14,0,0
60,61696,11104,19,0,0
41,85326,120,24,0,0
21,86294,3391,18,1,0
40,53578,3607,21,1,1
27,77687,15917,22,1,0
34,81510,12872,25,0,0
38,23499,2051,18,0,0
43,120758,4016,30,0,0
41,114116,0,12,1,0
52,43897,8614,20,0,0
72,50532,0,18,1,0
50,72130,3999,21,0,0
57,106724,6029,26,0,0
22,98796,0,18,0,0
75,78773,0,13,0,0
44,89452,15354,16,0,0
32,85753,2870,25,1,0
26,35537,8759,17,0,0
67,77454,10332,15,1,0
63,56670,5475,19,0,0
78,111433,13082,23,0,0
45,45365,13142,20,1,0
79,65389,1728,16,0,0
56,63000,20351,24,0,0
61,37434,8892,10,1,0
49,30124,6684,21,1,0
27,73439,1573,20,1,0
18,24768,6218,13,1,0
76,94311,11238,14,0,0
36,52899,7918,18,0,0
70,41950,44,19,0,0
69,99482,5565,20,0,0
26,15000,25208,24,1,0
23,79320,7364,17,1,0
59,56632,5458,16,0,0
52,79238,3661,15,0,0
79,66121,7848,29,1,1
39,100404,8580,23,1,0
31,49648,15198,20,1,0
77,34555,0,14,1,1
73,36873,6790,32,0,0
65,58631,18313,23,1,0
25,82447,13505,27,0,0
19,59264,2855,18,0,0
78,85595,0,19,0,0
52,87898,2628,22,0,0
70,85313,5357,21,1,0
66,81498,3661,23,0,0
19,91678,3206,21,1,0
62,103591,1529,24,0,0
67,39068,2082,15,0,0
24,26910,10606,20,0,0
34,32077,16387,21,0,0
18,105354,712,22,1,0
18,62925,0,19,1,0
77,23197,0,17,0,0
75,103464,10737,21,0,0
27,100361,10481,17,0,1
54,19033,7545,17,1,0
78,26340,0,18,1,0
57,34029,7005,22,0,0
47,54240,12366,12,1,0
49,74731,5224,24,0,0
76,62006,7410,20,0,0
30,50943,10003,24,1,0
27,110170,9129,21,1,0
53,87998,0,24,1,0
69,89984,10060,10,1,0
40,38991,9996,21,1,0
79,65414,18757,22,1,0
65,46565,8873,21,0,0
72,55273,9534,20,0,0
59,87431,9558,18,1,0
39,92712,2516,28,0,0
50,30708,7465,15,0,0
41,86594,3729,15,1,0
48,84253,14913,24,0,0
61,68172,10788,16,0,0
40,67466,4644,16,0,0
47,74643,7856,21,0,0
23,83116,0,24,1,0
31,53487,4253,23,1,0
74,55703,3627,26,0,0
52,84234,7504,15,1,0
49,54119,2136,18,0,0
18,29806,12127,19,0,1
48,63617,221,30,0,0
68,44153,11740,16,0,0
32,40141,0,30,1,0
64,88459,14522,20,0,0
70,65152,11860,21,0,0
35,73091,20210,24,1,0
76,80378,2673,21,0,0
32,83555,0,21,1,0
27,51715,7138,22,0,0
69,66521,9067,23,0,0
63,96014,16295,18,0,1
22,57767,0,16,1,1
67,86916,16737,22,0,0
41,76951,0,15,1,0
49,81168,6324,29,0,0
28,17452,5691,21,0,0
20,126420,4114,25,0,0
57,27746,3995,21,0,0
41,91983,1850,19,0,0
34,69423,8528,15,0,0
30,74995,9980,31,0,0
32,84455,15359,14,0,0
51,67976,0,16,0,0
49,62729,0,25,0,0
29,33559,8591,16,0,0
43,79126,14848,29,0,0
27,103232,521,24,1,0
54,96091,0,17,0,0
45,43532,0,18,0,0
43,86570,17459,25,0,0
49,37181,8230,28,0,1
35,34321,2078,30,0,0
36,62380,8494,22,1,0
68,99457,7378,17,1,0
26,48598,4559,19,0,1
39,54594,145,26,0,0
65,52407,2767,23,0,1
70,86831,7924,18,0,0
47,106578,2538,20,0,0
37,66862,224,19,0,0
65,65074,15279,25,0,0
36,53843,10025,22,0,0
64,26408,830,19,0,0
41,67002,5778,28,1,0
22,32930,3602,23,0,0
63,58394,2458,32,1,0
70,47789,0,23,1,0
23,29720,3471,23,1,0
34,82692,0,22,0,0
20,51554,13039,25,0,0
74,31711,3658,26,0,0
65,120946,7027,17,0,0
26,71556,12814,23,0,0
72,106758,0,11,1,0
51,15000,0,20,1,0
70,59445,969,23,0,0
29,53697,5660,15,1,0
20,80735,3800,23,0,0
60,78841,0,23,1,0
33,69346,0,24,1,0
66,66284,0,17,1,0
18,60569,4738,16,0,0
63,76288,20391,20,0,0
20,60564,1347,11,0,0
39,100112,0,19,0,0
35,62903,4521,22,0,0
25,30135,0,21,0,0
47,84564,3322,20,1,0
20,91870,0,24,0,1
34,84503,8062,16,1,0
44,109847,0,25,1,0
49,86591,0,23,0,0
40,70915,4995,24,0,0
24,56654,13548,18,1,0
33,97222,11892,18,0,0
27,76560,0,13,0,1
76,119702,18269,22,0,1
69,74645,0,12,1,0
19,63310,36333,21,0,1
73,78335,163,16,1,0
27,69169,0,17,1,0
32,77728,13610,16,0,0
77,51105,29,21,0,0
52,48680,1222,13,1,0
46,49703,9963,17,0,0
63,76997,0,22,0,0
40,72190,11672,16,0,0
46,89327,8752,24,0,0
55,40040,8098,23,1,0
66,55137,820,22,0,0
75,96897,473,15,0,0
28,89317,14819,17,0,0
68,72076,10907,19,0,0
74,43443,6790,19,0,0
26,66460,11998,32,1,1
78,80457,13854,25,0,0
79,111718,4376,27,0,0
46,72603,10443,21,1,0
40,102544,12026,16,1,0
79,102740,2308,16,0,0
21,57145,10228,20,1,0
32,50225,0,18,0,0
56,54448,673,18,0,0
46,90478,1579,22,0,0
62,121088,1487,11,0,0
24,81845,0,19,1,0
68,56382,2506,25,1,0
41,96209,7665,26,1,0
39,50895,5647,21,1,0
51,85362,13983,17,0,0
20,19455,8410,18,1,0
29,78570,6422,18,0,0
28,80374,10185,20,0,0
26,84013,13729,12,0,0
73,59426,11485,19,0,0
36,63963,13699,19,0,0
74,87681,2408,21,1,0
52,59278,13787,22,1,0
41,76418,0,18,0,0
72,67758,9767,25,0,0
68,45586,17105,16,1,0
43,90286,5689,16,0,1
20,17753,16332,21,0,0
52,95755,0,25,1,0
28,70024,7110,13,1,0
62,85545,0,18,1,0
38,64372,0,17,1,0
34,79231,0,23,0,0
45,46611,4926,16,0,0
69,53181,3170,22,1,0
74,23200,9407,31,1,0
29,37059,5307,19,0,0
42,60228,6528,21,1,1
19,38372,0,15,1,0
60,45473,8324,25,1,0
40,79472,0,24,0,0
29,57328,0,9,0,0
71,94756,0,26,0,0
32,95341,9257,16,0,1
39,91988,17139,17,1,0
70,94386,0,15,1,1
36,57689,0,22,0,0
22,16372,0,14,0,0
76,48298,0,20,0,0
30,84769,1639,16,1,0
26,42863,11810,20,0,0
48,87093,16776,12,0,1
72,43594,1783,22,0,0
34,15000,4899,21,0,0
56,68541,0,20,1,0
55,65728,7108,20,0,0
42,102553,1103,19,0,0
33,105397,25418,14,1,0
20,56710,6136,29,0,0
79,60977,1273,22,0,0
59,60470,3079,22,0,0
75,15000,14970,20,1,0
42,49626,10282,19,0,0
28,103258,16563,14,0,0
18,100947,13850,21,0,0
18,78020,9566,18,0,0
43,100759,9345,20,1,0
75,96971,13327,14,1,0
30,43227,7926,19,0,0
43,59881,20501,16,0,0
28,105544,0,13,0,0
54,79188,7333,16,0,0
30,102873,0,21,1,0
67,54685,5666,17,1,0
51,72989,18206,13,0,0
62,79542,13181,19,1,0
74,84755,4823,22,0,0
56,87966,11285,21,1,0
46,78996,4348,13,1,0
63,107442,18895,23,0,0
50,95740,10691,22,1,0
61,54361,8851,26,0,0
20,58841,9287,25,1,0
70,40899,2697,15,0,0
41,137262,9788,14,1,0
19,27240,6546,21,1,0
44,33300,630,14,1,0
68,82611,12382,20,0,0
41,85332,0,30,0,0
21,92397,16500,20,1,0
70,63433,0,19,0,0
56,111497,13120,22,1,1
18,104159,14894,24,1,1
