age,income,account_balance,transactions_last_30d,is_premium,target
74,77328,3546,21,0,0
68,15000,10550,21,1,0
28,56618,0,23,1,0
24,88559,13290,22,1,0
60,43953,8523,26,1,0
64,67661,6627,24,1,0
78,85941,0,34,0,0
26,71415,6097,19,1,0
35,72552,0,20,0,0
43,122936,10642,18,1,1
68,69716,9072,12,1,0
61,15000,7716,26,1,0
52,39189,5488,16,1,0
34,73148,15364,30,0,0
75,83325,0,14,0,0
38,65992,0,14,0,0
38,79208,222,16,1,0
71,94011,0,13,0,0
56,50980,389,25,0,0
21,60948,6910,26,0,0
20,63465,0,18,0,0
34,79890,284,28,0,0
73,65823,10418,18,0,0
48,76565,11864,14,0,0
33,56741,5541,15,1,0
79,98266,17021,16,0,0
41,77495,6113,24,0,0
62,48468,4929,28,0,0
25,89126,0,18,0,0
22,68609,15943,23,0,0
31,46577,10061,17,0,0
70,56768,3068,22,0,1
21,83565,13599,16,0,1
60,76736,646,20,1,0
68,48816,13585,23,0,0
48,57050,15987,13,1,0
70,82644,3251,20,1,0
59,57978,8932,27,0,0
39,111695,6314,23,0,0
26,94554,0,21,0,0
27,74790,18838,17,1,1
44,97770,13647,15,1,0
40,34443,13376,20,0,0
77,85584,8692,26,1,0
28,23207,6074,23,1,0
43,91945,7051,19,1,0
66,114914,19062,25,0,0
50,90689,12745,21,0,0
26,71999,3539,24,0,0
41,109318,8883,29,0,0
77,29061,0,20,0,0
70,118173,0,12,0,0
67,57062,8196,21,0,0
63,69853,0,20,1,0
76,86470,9837,24,1,0
64,83130,9829,19,0,0
65,67269,5496,14,1,0
57,87725,9812,19,0,0
30,105580,19228,19,0,1
60,35661,9308,25,0,0
53,107009,6845,15,0,0
43,72941,5101,16,1,0
58,73045,2386,19,1,0
33,15000,9093,11,0,0
30,77469,5567,23,1,0
76,134460,2559,24,0,0
58,75533,8144,20,0,0
77,79853,17629,15,1,0
19,48479,3814,18,1,0
63,58964,1664,22,1,0
67,143193,14550,20,1,0
22,85457,0,13,0,0
76,88902,14347,16,0,1
64,54681,11823,26,0,0
70,31377,5001,28,0,0
33,65259,19512,15,0,0
75,72860,2657,16,0,0
31,51417,0,27,0,0
26,92798,1349,25,1,0
55,115385,8648,20,0,1
66,79507,0,22,0,0
53,47281,8149,22,0,0
60,88450,0,12,0,0
70,84924,3393,24,1,0
58,82673,0,23,1,0
55,72204,1865,18,0,0
67,112660,5267,12,1,0
79,52108,13661,29,1,1
39,84059,1066,17,0,0
51,37380,7098,21,1,1
58,45820,0,19,0,0
19,47370,11,20,0,0
63,27189,14925,25,1,0
46,35960,16638,25,1,0
21,55833,4851,21,0,0
75,49244,0,13,1,0
46,83738,7629,32,1,0
76,50281,7175,15,1,0
32,102018,9525,25,0,0
27,29605,12826,29,0,0
49,58472,19363,26,0,0
39,52440,4257,17,1,0
28,75275,6850,30,0,0
57,99067,13842,17,1,1
56,62656,17945,31,1,0
40,94449,0,16,0,0
75,78129,0,28,0,0
54,89156,0,21,1,0
79,88016,4603,21,0,0
30,41853,29026,24,1,0
27,86049,7194,23,1,0
51,42437,904,23,0,0
61,39844,5000,13,1,0
72,93119,6609,27,0,0
29,63417,11413,24,0,0
66,74918,2730,19,0,0
61,111114,0,25,1,0
56,35826,2654,19,0,0
72,114764,400,21,1,0
23,64088,10700,25,1,0
70,39154,6921,22,0,0
52,58092,16432,22,1,0
54,70777,4498,16,0,0
58,33168,13623,18,0,0
65,39568,6307,19,0,0
62,76463,161,17,0,0
28,103652,0,24,1,0
59,44357,16743,12,0,0
71,83013,14062,17,0,0
52,90026,10382,20,0,0
34,63315,12674,20,0,0
49,130755,0,17,1,0
23,42313,22102,12,1,0
41,56120,0,11,1,0
42,138259,21208,23,0,0
26,64155,4668,28,0,0
78,81699,7003,15,1,0
29,78958,0,24,0,0
36,77061,0,20,0,0
21,102316,9022,26,0,0
45,86730,7183,23,0,0
45,90745,8160,12,1,0
60,65890,0,18,1,0
28,79519,0,18,0,0
37,117658,0,22,1,0
25,88934,12744,30,1,0
73,34661,0,18,0,1
77,74863,2239,13,0,0
35,70388,8503,19,0,0
37,72150,16138,26,0,0
38,72428,971,23,1,0
25,73405,565,23,0,0
50,47839,0,17,0,0
22,76358,1458,20,1,0
46,83865,0,20,0,0
76,89702,12471,20,1,0
41,114298,8376,19,0,1
61,54060,22040,18,0,0
46,72620,6326,19,0,0
58,15000,1413,23,1,0
36,101146,6912,19,1,0
65,77188,0,17,0,0
48,114206,10196,25,0,0
28,66437,0,18,1,0
56,88694,9339,12,0,0
25,22547,2084,14,0,0
68,58031,18943,23,0,0
71,40749,15318,24,0,0
77,42150,0,21,0,0
23,83735,11009,24,0,0
59,47452,0,15,1,0
71,87634,0,21,0,0
68,68982,4179,22,0,0
72,43182,0,31,0,0
53,31169,15168,24,0,0
27,90227,0,17,0,0
77,68829,3213,23,0,0
29,71065,12236,20,1,0
60,55376,12874,17,1,0
65,15000,4786,24,0,0
33,72279,11610,26,1,0
28,46636,16152,22,0,0
22,41330,16234,12,0,1
58,107906,0,18,1,0
39,70740,0,19,1,0
50,56403,10324,20,0,0
50,73995,5294,14,0,0
59,54537,4424,19,0,0
20,61707,0,17,0,0
58,76032,0,11,0,0
45,88356,8281,11,0,0
60,55501,0,21,0,0
65,68393,7072,22,1,0
42,79211,16876,23,0,0
62,74896,13841,18,0,0
71,55020,12579,23,1,0
38,110953,0,19,0,1
26,21372,14261,22,0,0
68,52602,3500,19,0,0
76,72361,0,18,1,0
39,70663,8250,17,0,0
33,21910,7996,26,0,0
37,53926,7685,19,0,1
71,49702,16909,20,0,1
61,57348,6506,27,1,0
42,75787,4936,19,1,0
63,38307,2611,15,0,0
20,69348,16742,18,1,0
30,28401,12630,15,0,0
67,74366,7414,25,1,0
30,128077,10898,16,0,0
42,44383,7836,29,0,0
37,64027,8767,23,0,0
73,85310,0,22,0,0
37,33994,15739,28,1,0
26,75873,10241,16,0,0
67,65014,231,17,0,0
52,85110,0,14,0,0
75,83478,0,19,0,0
40,84144,7920,22,0,0
73,40952,13211,26,1,0
59,61792,7994,23,0,0
57,31974,3298,21,0,0
25,57339,15331,17,0,0
29,86230,9333,21,0,0
74,105786,5159,22,0,0
77,95707,0,19,0,0
51,87665,12110,20,1,0
36,62705,3952,16,0,0
74,93125,8156,15,0,0
77,18138,12674,17,1,0
20,35716,2072,23,1,0
29,88692,0,20,1,1
21,101529,0,19,1,0
47,35076,4687,17,1,0
54,88187,0,24,0,0
61,65506,5789,14,1,0
27,103259,3541,20,0,0
50,66294,1783,18,1,0
60,86945,3215,20,1,0
63,115662,0,14,0,0
75,64069,15695,21,0,0
68,103522,9816,19,1,0
55,73933,8784,20,0,0
45,62097,0,23,0,0
31,40692,8843,24,0,0
28,75799,6636,24,1,0
37,70265,10822,28,1,1
74,86086,0,25,1,0
44,116216,0,26,0,0
54,88653,16232,16,0,0
30,76283,5198,26,0,0
44,22116,12197,18,1,0
75,67638,1181,22,0,0
35,61548,0,15,1,0
52,70632,7269,16,0,0
38,99878,7273,27,0,0
25,19058,4251,25,1,0
28,31171,531,20,1,0
70,53391,7405,27,0,0
60,67979,12555,9,0,0
22,73967,1357,19,1,0
48,78497,10611,20,0,0
53,98102,8184,25,0,0
44,100388,1167,24,1,0
46,71348,0,21,1,0
42,15000,0,29,0,0
62,64036,19217,18,0,0
21,50553,0,18,1,0
24,61955,9043,13,0,0
18,52289,14056,18,1,0
18,33843,2990,18,0,0
42,72072,18580,12,0,0
63,130174,0,23,0,0
40,100408,0,16,0,0
45,96477,0,22,1,0
28,79119,12504,19,0,0
50,54503,157,14,0,0
69,97291,5309,21,0,0
45,51697,16367,18,0,0
32,74559,0,26,0,0
39,128031,7678,18,0,0
44,65295,0,26,0,0
58,46044,13466,22,1,0
68,37251,0,19,0,0
60,54826,1395,18,0,0
45,53733,0,25,1,0
61,41454,7800,25,0,0
75,65870,3307,23,0,0
36,71942,3481,20,0,0
53,52007,11314,29,1,0
56,122628,12027,25,0,0
44,89649,5978,36,0,0
42,85337,14319,16,0,0
35,73719,15775,18,0,0
67,81205,13567,30,1,0
25,103316,0,24,0,0
66,29520,2541,29,0,0
61,97623,11809,24,0,0
64,142475,0,20,0,0
65,48986,2785,23,1,0
67,71324,1368,24,0,0
63,69776,0,19,1,0
27,88329,5332,15,0,0
29,37650,7639,11,0,1
68,102650,7384,15,1,0
53,97949,0,13,0,0
46,42876,0,20,1,0
66,65966,0,18,0,0
56,65313,4258,22,0,1
18,84370,0,15,0,0
34,108392,0,26,0,0
66,58246,12753,26,1,0
45,29839,0,26,1,0
58,104596,1684,23,1,0
72,45532,11909,21,0,0
70,78169,1746,23,1,0
38,112014,10790,30,0,0
36,98536,8752,27,0,1
68,88005,8747,21,0,0
38,110916,33151,14,0,0
30,103088,10131,20,1,0
68,101687,0,20,0,0
29,122173,4561,16,0,1
46,81348,5753,21,0,0
30,57177,0,21,1,1
38,41296,8977,19,0,0
60,91375,0,27,0,0
64,84270,13854,28,0,0
49,15000,8788,24,0,1
76,70759,4605,17,0,0
19,100902,2763,24,0,0
78,37467,6508,23,0,0
68,73916,8285,12,1,0
50,76034,0,12,1,0
22,113125,2509,11,0,0
44,63652,1828,18,0,0
27,73176,419,26,0,0
33,71394,16060,15,0,0
75,87293,5187,20,0,0
32,106286,0,25,0,0
52,79540,11196,15,0,0
64,27365,15578,21,0,0
57,43936,13652,35,1,1
41,77440,14464,22,1,0
22,78929,12065,21,0,0
33,74633,982,28,0,0
58,94248,16183,10,0,0
59,77166,1903,24,1,0
57,84255,4520,16,0,0
68,44314,2580,16,0,0
18,52345,21939,18,0,0
62,50071,20327,14,1,0
31,118251,23036,17,0,0
21,77185,3964,15,0,0
38,106382,0,22,1,0
55,75335,20332,18,0,0
22,89887,11829,31,0,0
31,23860,15312,25,0,0
19,93714,6187,24,0,0
76,72917,13045,19,0,0
22,74927,15650,21,0,0
32,59514,0,25,0,0
38,71912,0,17,0,0
70,53697,8185,22,1,0
31,92220,4869,19,0,0
37,66946,11879,23,0,0
42,110582,12012,22,1,0
51,85819,0,22,1,0
52,59698,10889,22,0,0
33,85865,0,22,0,0
67,95763,5249,15,0,0
62,107399,3945,21,0,0
18,58860,454,20,0,0
33,55534,1960,21,1,0
33,70311,0,22,0,0
52,99727,6934,23,0,0
45,43989,14350,22,1,0
26,50965,6194,18,0,0
31,71956,0,30,0,0
66,45995,6521,24,1,0
69,34248,4754,20,0,0
35,44983,1059,21,0,0
78,103746,9719,26,0,1
24,77723,2466,14,0,0
76,76825,14446,22,0,0
27,59636,13305,24,0,0
27,87778,4431,17,1,0
53,80145,7559,14,0,0
25,121788,4208,21,1,0
18,50138,0,32,0,0
50,101501,11065,22,0,0
63,98920,17979,13,1,0
63,97199,0,23,0,1
39,65330,20024,23,0,0
30,74469,8090,23,0,0
69,114805,0,23,1,0
68,59503,9193,15,1,0
57,96050,11264,12,0,0
74,25725,7356,11,1,0
33,100508,6779,22,1,0
37,47898,14496,10,1,0
24,98461,1004,17,0,0
39,79426,3088,14,0,0
51,100815,0,18,1,0
47,46420,7735,24,1,0
72,75813,10241,20,0,0
36,43772,0,15,0,0
36,19577,684,19,0,0
21,33575,0,15,0,0
40,108298,12685,22,1,0
78,113394,11621,20,0,0
53,127630,0,18,0,0
40,80184,795,16,1,0
27,128497,9144,18,0,0
62,50677,8585,23,0,0
57,73996,212,21,0,1
57,35626,9178,12,1,0
51,62394,0,18,1,0
30,42521,1457,23,0,0
38,75812,12197,20,0,0
70,90191,9498,19,0,0
38,108956,5404,16,1,0
18,63516,11210,16,1,0
50,71258,9808,24,0,0
68,69301,7787,20,0,1
55,74287,412,24,1,0
26,96664,3506,26,0,0
28,69427,0,29,0,0
76,44906,3321,11,0,0
48,93753,6052,20,0,1
69,69505,12439,27,1,0
23,75442,3366,24,0,0
36,80272,0,23,0,0
40,29442,10466,15,0,0
30,32839,15259,17,0,0
35,84781,2351,24,1,0
22,98310,0,21,1,0
42,58850,21694,17,0,0
23,99488,12099,24,1,0
58,125993,1898,18,1,0
40,90498,13089,13,1,0
63,118530,7044,31,0,1
20,92252,10063,15,0,0
79,51705,0,23,1,0
46,61403,1648,21,0,0
48,82307,8640,20,0,0
26,48250,10627,20,0,0
20,47467,8531,21,0,0
71,49713,9148,24,1,0
31,92517,10849,27,0,0
64,60460,0,25,0,0
35,72018,0,18,0,0
21,127440,10993,25,0,0
38,66399,14419,23,1,0
23,121303,17256,15,0,0
44,31058,3788,19,0,0
44,46000,0,20,1,0
73,15000,4865,19,0,0
35,59371,5044,20,1,0
53,52256,0,21,0,0
34,45765,814,14,0,0
55,77533,0,10,0,0
47,99658,6336,28,1,1
46,85432,5624,15,1,0
66,82160,0,24,0,0
58,65434,0,20,1,0
66,55458,27382,20,1,1
34,59335,11550,19,0,0
29,71608,8795,18,1,0
45,138155,16575,21,0,0
70,70096,1719,15,1,0
52,39257,9909,24,0,1
73,73164,12838,20,1,0
71,67645,4948,20,0,0
37,85063,8381,17,1,1
50,34132,4992,18,1,0
35,88852,26425,18,0,0
45,95611,15149,18,0,0
64,89457,8740,10,0,0
75,80380,1485,20,1,0
58,104348,0,21,1,0
60,48886,14761,25,1,0
20,91886,5853,10,0,0
66,68894,0,24,1,0
58,105709,18994,19,0,1
61,40480,0,18,1,0
55,51335,7239,22,0,0
36,58303,4835,31,0,0
68,87398,11725,20,0,0
35,63346,952,17,0,0
57,56656,0,18,0,0
36,80374,852,26,1,0
41,60735,14277,18,1,0
65,86219,0,20,0,0
61,15000,247,29,1,0
25,57148,0,23,1,0
74,84978,5821,25,1,1
70,96989,5881,8,1,0
79,84935,12793,19,0,0
39,76330,0,25,0,0
54,81854,7424,26,1,0
57,56082,0,16,0,0
53,43172,17667,14,0,0
60,104403,15445,12,1,0
67,39479,140,25,1,0
48,110177,5889,31,0,1
23,15000,6694,25,1,0
38,109928,0,22,1,0
37,32674,0,20,1,0
31,45011,3804,16,1,1
24,54859,0,21,1,0
25,71727,5826,15,0,0
21,19940,12268,15,0,0
24,60395,3231,22,0,0
69,74936,2239,23,0,0
20,89033,6026,14,1,1
23,34307,10268,26,1,0
37,74895,18090,19,0,0
39,61566,8837,14,1,0
24,57176,0,18,1,1
53,69486,0,24,1,0
37,70937,8155,15,0,0
76,103064,9003,21,1,1
69,54685,0,26,1,0
31,34353,9973,18,0,0
63,38583,19024,22,1,0
40,115435,20001,21,0,1
41,43507,0,19,0,0
53,49593,13423,30,0,0
66,122223,6814,19,0,1
40,57167,4749,23,0,0
37,33632,4042,19,0,0
70,74596,10167,12,0,0
56,92049,3892,18,1,0
36,66394,0,19,1,0
57,54268,0,13,0,0
43,15000,606,16,0,0
61,68908,7187,19,0,0
46,15000,2271,22,1,0
27,54497,575,27,0,0
68,71813,18,16,0,0
55,66475,999,26,1,0
60,53425,0,20,0,0
51,57515,7329,13,0,0
78,79027,11438,23,0,0
58,72801,0,19,0,0
34,61229,8032,17,1,0
37,127359,919,25,0,0
74,52686,22640,15,0,0
73,96498,13055,22,1,0
72,82542,7356,20,1,0
71,59904,1880,29,0,0
36,62043,11122,28,0,0
29,99305,0,18,0,0
32,25388,10622,20,1,0
20,38297,0,16,0,0
32,81519,5708,14,1,0
57,54513,6568,21,0,0
18,30153,0,19,0,0
37,49821,7602,30,1,0
34,59341,4459,13,0,0
61,110620,0,21,0,0
77,74453,13061,16,1,0
45,77799,15828,25,0,0
37,103383,1996,28,0,0
27,87048,7313,22,1,1
48,64077,12789,16,0,0
61,65175,4988,23,1,0
46,53066,9385,22,0,0
76,91946,0,11,0,1
64,55446,10287,19,0,0
79,40989,9485,13,0,0
65,64687,3531,22,0,0
30,78484,4258,14,0,0
51,69550,12073,26,1,0
77,69639,11764,22,0,0
31,64213,9951,30,0,0
70,82921,11490,22,0,0
35,95871,8568,27,0,0
36,43120,13508,28,0,0
28,86288,17003,21,0,1
39,47618,19849,15,1,0
28,95518,1586,24,1,0
31,78350,5250,25,0,0
35,52908,0,26,1,0
67,96882,4446,21,1,0
78,109890,12939,20,0,0
57,37851,2188,23,1,0
32,66190,14868,23,0,0
47,86675,15708,12,1,0
65,82919,8262,21,0,0
62,79891,9500,26,0,1
45,101059,4787,22,0,0
33,125360,5554,27,1,0
76,102507,17598,19,0,0
76,109847,7165,15,0,0
42,124900,8170,19,0,0
71,82479,3299,19,1,0
35,113350,9813,24,0,0
27,69714,18727,20,0,0
47,100795,8272,16,0,0
72,65977,719,23,0,1
64,36440,14465,19,0,0
77,105642,6215,22,1,0
77,64546,10144,13,0,0
75,90720,555,20,1,0
49,102049,5006,22,0,0
43,91556,0,22,0,0
66,65608,0,17,0,0
58,44628,12989,15,0,0
41,69878,412,25,1,0
53,45966,11393,17,1,0
59,111640,12690,23,0,0
61,63185,1699,18,1,0
77,104749,11421,21,0,1
25,72381,13463,12,0,0
62,90865,11762,31,1,0
23,46353,11695,21,0,0
28,49535,13759,18,0,0
22,48479,11379,14,0,0
57,99679,3347,22,1,0
29,80748,0,28,0,0
75,89490,5354,20,0,0
49,20562,14064,15,0,1
33,71611,2053,25,1,1
46,48607,16723,18,1,0
67,105149,0,18,1,0
36,108294,7152,12,0,0
54,44329,10676,26,0,0
30,84636,0,21,0,0
67,18118,12490,18,0,0
66,41755,0,18,0,0
77,44750,11509,24,0,0
48,58028,9147,18,0,0
31,94214,13593,17,0,0
64,96139,1732,23,0,0
71,61246,8952,17,1,0
20,104141,18894,13,0,0
47,48551,18268,12,1,0
40,54545,9052,15,0,0
39,58741,15237,15,0,0
24,23989,0,29,0,0
63,42562,11257,18,0,0
75,100998,1359,21,0,0
28,15000,0,23,0,0
79,90389,25778,25,0,0
77,63130,11018,17,0,0
43,69662,5119,20,0,0
18,54292,0,9,0,0
49,92739,282,15,0,0
44,76830,6518,20,0,1
48,39431,8969,19,0,0
74,103242,9193,15,0,0
50,35715,0,19,0,0
37,80430,7303,14,0,0
23,107509,8362,16,1,0
53,70240,2955,21,1,0
51,19190,7081,21,1,0
66,108993,0,16,0,0
65,37330,7097,21,0,0
72,77265,1372,21,0,0
65,52191,10250,19,0,0
60,96974,9135,19,1,0
72,69239,0,16,0,0
70,71479,19691,29,1,0
53,43706,4146,19,1,0
42,102171,12468,12,1,0
52,66624,12769,16,1,0
63,92229,0,26,0,0
54,78360,13234,16,1,0
57,83233,1010,18,0,0
18,42558,2674,22,1,1
77,58426,0,22,0,0
35,127641,11046,18,1,0
57,91776,0,25,0,0
30,80163,6962,21,0,0
51,55625,9050,18,0,0
64,37726,793,25,0,0
55,84358,3588,19,0,0
33,45862,1869,21,0,0
62,78661,9886,24,1,1
48,97097,15860,18,0,0
48,111455,107,21,0,0
78,79791,19194,19,0,0
40,53007,8781,18,0,0
40,88336,1610,23,0,0
25,79591,3694,16,0,0
68,61784,525,24,0,0
22,108886,190,23,0,0
48,63286,13651,15,0,0
48,58724,9701,18,1,0
48,75446,0,15,0,0
62,86881,929,17,1,0
41,50462,5395,22,0,0
25,18422,11487,29,0,0
53,84333,8231,22,0,0
21,15000,8883,15,0,0
35,32630,2250,19,0,1
19,103040,869,19,0,0
54,94490,9910,20,0,0
31,78150,16370,23,1,0
50,63195,11057,6,0,0
59,74534,0,19,0,0
62,58274,4558,20,1,1
47,126341,2120,16,0,0
49,56687,16415,19,0,0
21,15000,0,19,1,0
43,108652,5633,18,1,0
62,95777,9112,22,0,0
34,93985,11685,21,0,0
73,21596,0,20,1,0
33,111646,0,17,0,0
39,69171,5726,19,0,0
79,71683,0,14,1,0
