age,income,account_balance,transactions_last_30d,is_premium,target
51,30773,9526,30,1,1
66,47252,12378,18,0,0
18,53805,17524,22,0,1
45,31010,9728,11,0,0
55,53517,5890,16,1,0
24,47058,12897,19,0,0
77,100273,23190,21,0,0
43,85724,21471,12,1,0
56,73590,9281,26,1,0
64,74271,2330,24,1,0
79,47199,16371,19,0,0
60,80116,0,19,1,0
65,51274,8072,16,1,0
19,88180,0,21,0,0
54,42649,13065,20,0,1
44,50151,8715,11,0,0
23,74238,15729,20,1,1
69,28722,866,22,0,1
69,58341,0,20,0,0
27,34665,17998,18,0,1
44,67179,0,23,0,0
52,73462,2150,15,0,0
49,32533,6633,24,1,0
51,86954,9223,21,0,0
48,48211,5811,20,0,1
37,51508,0,18,0,0
68,60615,14723,30,0,0
69,88624,11270,13,0,0
60,53129,1321,24,0,0
59,72637,16845,19,0,0
60,57273,5527,15,0,0
45,35694,10214,20,1,0
46,79625,980,23,0,1
25,61201,7707,19,1,0
43,74723,9096,17,0,1
42,77365,9575,14,0,0
30,17045,0,18,0,0
36,15000,13425,21,0,1
61,87875,6460,19,0,0
48,70268,10499,15,0,0
76,87162,10732,19,1,0
41,82141,8074,24,0,0
18,43938,0,23,1,0
39,99628,1554,25,0,0
63,80056,15877,18,1,0
19,66867,10845,19,0,0
24,88581,0,12,1,0
52,108021,17504,24,1,1
72,54561,2784,25,1,0
19,58187,14500,19,1,0
42,85719,13255,18,1,0
21,61296,6272,25,1,0
33,75801,14881,18,0,1
65,57118,2775,17,1,1
69,64986,11798,18,0,0
36,75078,9712,18,0,0
49,81070,9713,21,0,0
29,80450,13237,21,0,0
34,104230,11056,21,0,0
38,66769,11224,24,1,0
70,91495,1194,25,0,0
52,71244,0,18,0,0
43,76581,11820,21,1,0
79,67819,9833,12,0,0
56,102141,18888,32,1,1
64,67341,9520,19,0,0
44,61933,9124,21,0,0
22,93251,7209,16,0,0
39,35550,3880,22,0,1
74,25284,20366,13,0,0
57,65091,4140,18,1,0
59,68754,0,23,1,0
67,58290,23813,24,0,0
68,76756,13106,17,0,0
27,79272,16317,20,0,0
73,114057,10969,13,0,0
21,63362,9054,23,0,0
51,86217,6545,26,1,0
61,40448,8117,21,1,0
36,80073,0,24,1,0
33,89573,6675,12,0,0
62,59687,18021,16,0,0
43,69354,6461,19,1,0
32,98663,6291,18,1,0
22,28581,10131,19,0,0
75,100378,13467,29,1,1
73,82468,6985,15,0,1
55,51172,0,13,1,0
34,27969,9162,17,1,0
56,56058,7129,28,0,0
66,42087,0,26,0,1
47,73950,9797,20,0,0
29,101207,21294,17,0,0
75,59533,8305,18,0,0
75,46955,6806,20,0,0
25,98115,5493,18,0,0
25,74472,18890,15,0,0
20,61733,14570,24,0,0
33,92851,8615,20,1,0
29,42283,0,22,1,0
30,116427,3766,28,0,0
64,38795,11612,20,1,1
79,107651,9033,17,0,0
32,67037,11508,18,1,1
52,32071,0,18,0,0
20,83238,3823,19,1,0
42,59621,6173,15,1,0
60,79209,0,30,0,0
25,24329,0,16,1,0
52,15000,7621,20,1,0
28,72563,0,18,0,0
37,76679,2260,22,0,0
37,77907,0,25,0,0
19,129647,12364,15,0,1
64,98807,0,11,1,0
53,43145,18509,23,1,0
65,90885,0,17,1,0
20,94399,3331,16,1,0
56,66661,0,10,1,0
72,29377,1841,20,0,0
50,80431,14051,15,0,0
34,71049,14704,21,0,0
22,27380,0,23,0,0
68,96185,10556,27,1,1
64,50356,12936,20,0,1
58,72115,14310,17,0,0
22,68128,0,22,0,0
59,96936,2327,22,0,0
29,49974,259,19,0,0
75,20680,0,16,0,1
70,54656,5332,20,1,1
66,50669,10184,29,1,0
53,46505,14256,21,0,0
69,58031,2771,12,1,1
68,81152,301,23,0,0
51,46167,2582,22,0,0
21,79204,0,23,1,0
74,119937,9032,18,0,0
39,85237,2858,22,0,0
68,62107,6588,19,0,0
74,100136,923,11,1,1
55,101531,9928,16,1,0
66,49406,8363,29,0,0
70,57524,2636,27,0,0
79,46284,0,29,1,0
42,108098,9324,10,0,0
58,82262,2338,17,0,0
21,67886,0,21,0,1
71,48924,5431,20,0,0
34,42916,4319,23,0,0
29,83339,4100,15,0,0
70,82283,4837,18,0,1
74,64202,3535,22,0,0
43,107911,9646,17,0,0
47,71708,5966,15,1,0
76,58832,6328,20,0,1
43,103078,1239,11,0,0
43,65140,6432,16,0,0
45,56632,22181,28,1,1
67,44613,13949,23,0,0
18,108141,5559,28,1,0
64,50638,3837,20,0,0
51,66300,0,27,1,1
30,85955,15843,17,1,0
77,26342,13459,26,1,0
52,58263,5109,17,1,0
24,50980,22840,15,1,0
51,64186,9653,14,0,1
70,87749,18228,20,0,0
71,22067,9280,17,0,0
73,41212,8510,28,1,0
23,69993,4881,19,0,0
22,28530,15268,24,1,0
64,53880,9928,21,0,0
70,107924,11206,18,0,0
64,59949,5910,18,1,0
21,67863,5973,25,0,0
61,100460,1881,27,0,1
67,109089,7116,22,0,0
77,89428,7549,26,0,0
76,65688,1910,13,1,0
62,82771,9318,23,1,1
67,52082,0,29,0,0
61,72088,3183,15,0,0
78,120315,0,22,0,0
41,85015,0,19,1,1
54,59089,0,19,0,0
75,69618,6753,18,0,0
73,17625,3606,26,1,0
40,60548,19033,18,0,1
79,59345,0,21,1,0
77,94635,9473,25,1,1
76,56284,6250,18,1,0
22,113229,4190,17,0,0
65,153416,0,19,1,0
44,62288,7881,19,1,0
18,70355,756,14,1,0
39,86754,7857,11,0,1
29,43901,2335,20,0,0
27,37740,10832,16,1,0
56,90162,21453,20,1,0
42,67175,621,21,0,0
36,42792,7225,29,0,0
50,24899,16616,33,1,0
33,45639,20765,33,0,0
29,81068,6372,9,0,0
62,35688,1984,18,0,0
36,56167,3021,14,0,1
66,107603,5002,13,0,0
52,55315,0,12,1,0
28,90350,10366,22,0,0
35,69012,1630,14,1,0
72,82701,13065,21,0,0
29,96415,5577,15,0,0
66,68372,0,34,1,1
34,29904,0,31,0,0
51,86925,3799,24,0,0
64,20643,9853,20,0,0
58,68135,0,18,1,0
42,64986,0,18,0,1
78,89753,7050,12,0,0
51,25758,7491,33,0,1
66,71148,0,19,1,1
76,47435,9444,24,0,0
46,94951,4147,22,0,0
30,80202,11779,18,0,0
45,79313,13578,21,1,1
69,77183,6557,12,0,0
71,93725,15573,20,0,1
22,108633,10290,18,0,0
19,66853,0,17,0,0
78,46663,1557,14,1,1
51,108416,9583,26,1,1
20,76537,11777,20,0,1
51,75193,7446,15,1,0
73,64252,17615,15,0,1
59,99978,11227,16,0,1
46,60770,13782,25,0,0
55,67373,6769,17,0,0
25,85579,386,14,1,0
46,61958,5178,20,1,0
31,39722,13390,23,0,0
21,23614,8535,12,0,0
45,43435,2970,25,1,0
28,92782,1267,19,0,0
37,60171,5106,25,0,0
50,44239,6056,16,0,0
78,65360,6190,26,1,0
63,55523,1576,16,1,0
70,84775,6797,13,0,1
67,151313,2588,18,0,0
45,39447,5539,16,0,0
57,35411,10641,19,0,0
55,47017,14680,26,0,0
61,79228,0,26,0,0
26,112036,13615,21,1,0
59,95002,4419,26,1,0
51,61907,0,17,0,1
58,68988,15406,21,0,0
28,98893,6355,27,0,0
21,87286,0,15,0,0
32,77352,7737,23,0,1
20,76268,2747,10,1,0
23,106158,5271,18,0,0
28,118252,3757,19,1,0
57,65813,7492,15,0,0
46,80358,0,19,1,0
30,103992,2768,20,0,0
66,31332,13739,24,1,1
52,83841,168,13,0,0
23,52256,0,22,0,0
24,40851,8149,19,1,0
64,37308,7652,25,0,0
57,73098,0,24,0,0
39,65992,10768,21,0,0
52,105206,5561,23,0,0
25,27534,40,21,0,1
66,73581,9133,17,1,0
25,114244,6737,18,1,0
23,79456,0,27,1,1
48,83922,17901,20,1,0
70,71182,14272,17,0,1
73,33072,340,16,0,1
38,78691,2134,20,0,0
58,133310,15579,14,1,1
79,59990,6751,25,0,0
22,111272,0,24,0,0
29,44602,0,23,0,0
58,19098,1657,27,1,0
78,41930,0,26,0,1
35,68653,554,22,0,0
48,29015,11873,12,1,0
36,52501,9486,24,0,0
19,117865,12702,10,1,1
75,66561,10858,16,0,0
77,82614,0,16,1,1
66,64883,8844,16,1,1
47,56359,8383,14,1,0
47,37247,0,19,1,0
25,93309,19740,16,0,0
63,89003,13807,21,1,0
36,62553,6214,24,0,1
55,55092,0,28,0,0
46,61091,11315,20,0,0
77,89595,3726,24,1,0
78,41688,0,22,1,1
20,36668,6337,18,1,0
69,62199,0,16,0,0
39,86498,3453,23,0,0
58,45453,1659,23,0,0
72,15000,13258,19,0,0
58,38108,240,17,0,0
35,35077,0,23,1,1
32,56386,23467,26,0,0
62,15000,827,26,1,1
47,90690,0,15,0,0
27,51377,11183,10,0,1
76,70599,11911,20,0,0
53,82410,0,21,1,0
56,60967,0,26,0,0
49,34997,11342,20,1,0
76,68755,9209,18,1,0
64,81255,5253,11,0,1
66,91471,5222,19,0,0
33,51549,10979,20,0,0
32,33227,5296,21,1,0
23,78666,0,19,1,1
77,34120,6849,11,0,0
79,73598,0,24,1,0
70,81767,2955,23,0,0
68,93694,0,14,0,1
31,56623,4453,20,1,0
72,68511,13985,26,0,0
79,74133,1409,22,0,1
40,95962,19746,20,0,0
66,15000,8739,27,0,0
73,46246,12440,16,0,0
39,91169,9289,21,0,0
65,124902,5247,21,1,1
67,60500,11043,16,1,0
47,74984,4157,28,0,0
18,61487,0,20,0,0
41,47282,0,23,0,0
38,53676,12069,16,1,0
62,15000,0,20,0,0
50,70511,0,11,0,0
56,110329,3031,17,0,0
64,84965,10474,35,0,0
22,92445,2623,19,0,0
68,53800,8098,19,1,0
58,35867,5555,26,0,0
75,68689,8551,12,0,0
59,77688,0,21,1,0
69,132954,0,17,0,1
50,66002,4232,22,1,1
35,25195,0,22,1,1
22,82721,8142,17,0,0
56,82681,8504,24,0,0
18,15000,8163,15,1,0
20,48016,0,24,1,1
68,69341,10559,19,1,0
41,76412,2917,25,0,0
60,65346,0,27,0,1
26,51012,12750,23,0,0
23,34781,18986,15,1,1
63,56508,0,17,1,0
35,107436,11531,18,1,1
64,79480,10402,24,0,0
26,64094,6827,19,0,0
34,90905,0,19,1,0
50,87653,2957,15,0,0
37,82015,7001,22,0,0
61,87712,6072,20,1,0
68,92421,15187,22,0,0
36,107945,0,17,1,1
59,67330,14261,18,1,0
22,38973,11034,20,0,1
39,71735,11547,21,0,0
25,52032,7652,17,0,1
49,48276,3320,14,1,0
46,43774,11049,23,1,0
73,84614,10359,16,0,0
28,47520,11427,12,0,0
62,87760,7699,24,0,1
60,91694,2399,20,0,0
53,50927,8956,18,0,0
37,81474,12579,28,0,0
45,101884,7431,15,0,0
70,92645,7417,22,0,0
28,96385,13773,27,0,1
61,105102,17079,21,1,0
63,47183,9512,15,1,0
59,15000,1736,16,0,0
73,83499,15383,25,0,0
24,90320,2536,28,1,0
79,77673,0,22,0,0
27,15000,0,22,0,0
60,39850,2494,25,1,0
21,56799,0,19,0,0
54,53898,16417,18,1,0
63,50569,12790,24,1,0
60,56224,5138,24,0,0
36,97634,8688,21,1,0
62,56059,5446,14,0,0
50,54966,0,21,1,0
20,61184,8079,20,0,0
56,45298,2978,18,0,0
42,56939,2422,19,1,0
41,84008,713,18,0,0
72,86339,8536,17,0,0
60,62943,13203,14,1,0
59,96731,10493,21,1,0
24,68767,402,19,1,0
18,74947,5506,11,1,1
71,30974,5902,20,1,1
28,89113,16002,20,0,1
70,85277,15788,23,1,0
35,64974,7741,24,0,0
59,74420,2961,28,0,0
30,49938,5041,26,0,0
35,100563,0,17,0,0
60,89462,2193,16,0,0
53,98760,11152,11,1,0
72,69817,8852,18,0,0
46,41222,14387,19,0,0
41,73701,0,17,0,1
35,64895,8538,12,0,1
61,51780,13557,18,1,1
18,53974,21595,20,1,0
69,102149,16168,26,0,0
75,15000,10489,11,0,0
47,66160,14149,23,1,0
19,97496,4640,21,0,0
74,103443,12684,22,1,1
47,78195,0,19,0,0
34,79660,0,25,0,0
73,66167,921,16,0,0
67,48566,7025,21,0,0
67,83110,22566,17,1,0
35,85011,7214,18,0,0
65,55575,371,19,1,0
67,51106,14641,24,0,0
51,44752,0,15,0,1
44,114577,8828,13,0,0
38,19469,14417,16,0,0
73,62645,3238,17,1,0
67,102934,10550,23,0,0
35,90447,0,21,0,0
45,69744,9348,18,1,0
47,80263,16639,21,0,0
64,61134,8968,15,1,0
57,91608,0,16,0,0
66,38199,0,24,0,0
68,39904,11553,20,0,0
74,65137,8729,20,0,0
38,59360,6057,20,1,0
55,55460,9535,21,1,1
56,71028,0,16,0,0
46,118634,15296,20,1,1
31,21121,7185,19,0,0
53,90350,4177,22,1,1
28,15323,3098,19,1,0
40,110960,2007,29,0,0
67,15000,21002,18,0,0
59,15000,639,17,0,0
25,66447,0,26,0,0
25,70222,5709,22,0,0
35,67873,10761,18,0,1
44,55793,9209,23,0,0
40,86816,9270,21,0,0
20,87303,7974,14,1,0
31,65522,8585,20,1,0
34,66221,13488,20,0,0
18,83626,11314,19,0,0
40,52372,7535,14,0,0
62,53683,6290,17,0,1
43,69554,3262,18,0,0
57,85429,0,26,0,0
63,43964,11595,16,1,0
71,66194,12237,23,1,0
43,57840,10169,18,1,0
59,31342,0,19,1,0
53,81174,10057,21,0,0
60,110182,0,18,0,0
19,62425,6483,14,0,0
18,51053,6090,15,0,0
27,103177,2598,16,0,1
19,98027,0,22,0,0
27,84259,11730,17,0,0
36,75249,4580,20,0,1
61,76367,15187,30,0,1
58,36277,0,24,0,0
48,96970,1344,20,0,0
22,15000,4103,16,0,1
48,80201,0,17,1,1
60,71402,21209,21,0,0
48,77039,0,16,1,1
77,29179,1704,19,1,0
54,22865,13964,22,0,0
66,76318,3407,28,0,1
35,41105,4744,27,1,0
73,37400,5342,19,1,0
75,39371,5382,20,0,0
53,79848,7906,20,0,0
51,76174,1599,19,1,0
21,91423,6839,26,0,0
71,93503,12010,28,1,0
72,49655,4059,23,1,0
68,123109,3090,21,1,1
28,74950,15653,25,0,0
52,129750,6792,28,0,0
52,33676,4058,22,0,0
20,50221,0,15,1,0
52,67380,17978,23,1,0
58,15461,6576,27,0,0
45,73737,15719,22,0,0
70,63718,0,23,0,0
37,94779,9748,20,0,0
72,59553,10739,21,0,1
60,74039,5760,18,0,0
70,136319,4209,26,1,0
62,48307,7529,20,0,0
66,36337,8368,18,1,0
41,55953,12911,23,1,0
19,59995,15646,18,0,0
56,72067,9071,15,0,1
36,67572,15161,17,1,0
29,76034,7173,23,0,0
36,130399,8079,16,1,0
75,105453,14901,21,0,0
18,121704,7830,21,1,1
22,75725,7450,27,1,1
73,92129,11885,25,0,0
72,68322,803,14,1,0
37,87689,2499,15,0,0
66,15000,8423,20,0,0
30,52888,10330,12,0,0
33,62653,4308,16,0,0
22,94654,13904,21,1,0
47,82531,3299,23,1,0
37,73363,8292,21,0,0
50,55130,0,20,0,0
63,32619,10679,21,0,0
65,52421,13843,14,0,0
78,62902,8095,18,0,0
44,24574,17856,21,0,0
44,72748,7177,19,0,0
76,141601,0,21,0,0
51,112086,2874,25,0,0
33,89272,6458,27,0,0
34,85021,8889,16,0,0
60,79152,543,25,1,0
50,52672,14129,20,1,0
18,106807,3389,15,0,0
77,72043,6819,17,0,0
57,76344,0,24,0,0
30,90745,5052,12,0,0
38,67919,9945,19,1,0
78,15765,7928,19,1,0
46,85407,0,23,1,0
76,35269,0,19,0,0
67,37476,15771,26,0,0
30,22103,0,18,1,0
78,68884,23748,22,0,0
72,77455,13206,24,0,0
32,86866,0,24,0,0
70,57062,7487,22,0,0
70,95877,0,25,0,0
56,76136,5915,23,0,0
33,78413,8692,15,0,0
63,17254,0,18,0,0
20,114825,6783,20,1,1
52,62750,9373,24,1,0
56,51851,5568,26,1,0
46,52659,7066,23,1,0
33,122352,8366,23,0,0
41,49207,7664,22,0,1
33,86287,8971,20,1,1
26,65822,18459,12,1,0
77,34334,0,16,0,0
58,75823,10736,20,1,0
41,65342,24736,23,0,0
72,50443,10690,13,0,0
71,108972,968,22,1,1
64,34981,586,23,0,0
78,60162,2369,16,1,0
48,77794,0,16,1,1
61,76607,4507,18,0,0
25,143297,0,14,1,1
18,46003,0,12,0,0
37,61971,6154,23,1,0
37,50688,2436,34,1,0
27,98333,1083,23,0,0
68,74223,8011,18,0,0
25,96370,0,13,1,0
74,97723,4888,15,1,0
41,66899,6884,21,0,0
57,83941,389,26,0,1
77,32424,0,24,0,0
73,43587,19061,20,0,0
51,47665,6366,20,1,0
39,56549,8423,16,1,0
37,81585,12734,17,0,0
42,43785,17039,21,1,0
40,71078,0,21,0,0
74,48422,8306,17,0,0
75,55941,5422,21,0,0
24,97333,5148,19,1,0
30,43282,4519,22,1,0
73,81112,9431,14,0,0
21,97340,0,23,0,0
44,79353,1827,20,1,1
34,54738,0,20,1,0
71,49945,16405,14,1,0
48,49513,12242,20,0,0
25,51768,1863,18,0,0
53,33803,9955,22,1,0
32,114750,3573,29,0,1
28,44884,8613,17,1,0
51,61396,0,19,0,0
77,89821,2385,19,1,0
70,127990,0,18,0,1
58,79400,6045,16,0,1
63,52611,5653,18,0,0
77,74013,12310,19,1,0
24,46775,0,21,0,1
29,69357,8931,18,0,0
19,72174,12143,17,1,0
24,38407,76,27,0,0
57,70683,15818,24,0,0
72,38963,17827,26,0,0
48,68991,16996,26,0,0
69,63143,15379,20,0,0
49,26677,15798,19,1,1
32,78950,20910,19,1,0
33,51908,6096,9,0,0
75,71965,7042,15,0,0
53,106265,8884,24,0,1
72,53435,10007,23,0,0
63,89852,2539,25,0,1
27,70543,0,20,0,1
64,37491,0,13,0,0
28,114169,0,15,0,0
27,73167,13582,23,0,0
22,81899,14742,19,1,1
62,58750,0,23,1,0
34,36611,7006,18,0,0
46,96271,7063,16,0,1
70,80179,12015,20,0,0
21,74054,11474,18,1,0
25,112413,2201,21,0,0
51,95264,9029,27,1,0
73,107248,8401,18,0,0
35,56119,12918,27,1,1
75,67512,409,23,1,0
71,69973,4183,23,0,0
22,69631,11204,23,0,1
56,78876,12552,13,0,0
78,75216,2378,16,0,0
63,47388,10892,23,0,0
30,32723,13782,29,0,0
23,70846,2538,11,0,0
51,68031,0,11,0,0
27,57379,1745,14,0,0
57,25108,1423,22,0,1
50,65943,0,19,0,0
66,69974,3097,24,0,0
42,121695,0,17,0,0
20,47498,1429,21,0,0
24,51992,7173,11,1,0
68,102294,5320,27,0,0
27,81751,5524,20,0,1
23,77566,0,13,0,0
36,85699,9037,20,0,1
22,67892,8552,17,0,0
34,112606,0,19,1,0
30,95115,8579,22,1,1
36,99133,17101,22,0,0
46,63586,189,22,1,0
67,90873,7038,23,0,1
29,111327,11216,26,0,0
48,77696,3340,19,0,0
69,76796,2466,18,0,0
19,53574,2226,20,0,0
73,39942,13260,18,0,0
31,97239,9865,15,0,1
37,60705,15147,21,1,0
59,75033,6837,23,1,1
76,16460,11829,16,0,0
61,116351,9645,18,0,0
19,19985,0,18,1,0
47,58607,9445,22,1,0
39,89636,0,23,0,0
25,72747,9515,15,1,0
58,56713,0,15,0,0
71,101353,0,21,0,0
59,68744,7649,20,1,0
54,66163,8615,28,0,0
22,62369,12082,26,0,0
39,61482,2657,32,0,0
47,82848,0,18,1,1
33,53521,7209,18,0,0
59,91709,5211,20,1,0
73,51800,1468,24,0,0
45,68208,5104,17,0,0
75,62794,1539,20,0,0
22,85602,13094,21,1,0
46,99389,12865,28,0,0
24,110953,0,18,1,0
52,55416,15230,13,1,0
68,65499,0,22,0,0
75,28044,0,17,0,0
68,71092,2879,15,0,0
76,34463,1101,22,0,0
38,35150,7292,19,1,0
19,70949,4482,21,1,0
77,65130,7985,19,0,0
78,67185,16789,24,0,0
33,66132,13616,20,1,0
32,48141,5198,22,0,0
62,98238,13501,20,0,0
24,15000,11222,19,1,1
20,75255,3563,23,1,0
28,86761,9722,27,1,0
25,88557,13376,14,0,0
31,72664,11736,18,0,1
61,97913,0,26,1,1
70,56576,11671,19,1,1
67,23981,4971,29,0,0
65,26135,5149,20,1,0
32,63174,1616,21,1,0
39,84458,0,25,0,0
77,105047,2818,25,0,1
71,93431,0,25,1,1
66,81803,11291,19,0,0
54,91339,1320,24,0,1
37,15632,0,19,0,0
50,98158,17461,30,0,1
71,83653,3395,21,0,0
79,86737,5346,19,0,0
55,42505,0,22,0,0
18,96018,0,14,1,0
19,50978,5423,12,1,0
48,113917,7816,20,1,1
34,95624,1183,23,0,0
22,36982,10896,17,1,1
64,70478,13933,27,0,0
65,72842,7780,18,0,0
22,77669,15265,25,0,0
33,86297,8299,17,0,0
66,93308,4442,22,1,0
46,103489,17061,27,0,0
37,54773,6963,21,0,0
50,58448,3342,16,0,1
73,60595,2155,22,0,0
75,49123,3590,21,0,0
51,62242,10422,16,0,0
42,76272,3293,21,1,0
28,43053,16330,18,0,0
38,55759,0,30,1,0
45,59446,6255,23,0,0
54,85474,2930,16,0,0
47,131349,11256,19,1,0
49,98085,0,30,1,1
21,45969,5635,13,0,0
62,15000,10250,17,0,0
48,101847,0,18,0,0
78,29726,12951,26,1,0
21,80103,3758,12,0,1
43,76457,4230,27,0,0
44,33509,11599,18,1,0
65,109104,7142,14,0,0
68,61437,4958,28,0,0
48,65018,0,17,0,0
29,45968,1451,12,0,0
33,66282,10648,16,0,0
27,79109,8373,18,1,0
67,94849,8132,15,0,1
67,22974,0,27,1,1
33,98039,0,19,0,0
21,48489,8723,16,1,0
51,64300,15344,19,1,0
30,90674,1656,24,0,1
77,33915,0,31,1,1
79,87512,0,20,0,0
33,67348,502,19,0,0
27,120877,7169,15,0,0
75,81566,0,25,0,1
69,31139,9972,11,0,0
72,49589,2279,20,1,0
33,65833,10359,22,0,1
27,86989,10359,17,0,0
76,77712,4460,16,1,0
76,63703,4732,26,0,0
33,85799,8892,21,1,1
79,58788,3975,19,0,0
56,79443,0,17,0,0
74,84095,0,21,1,1
23,98699,9656,17,1,0
25,62478,0,16,0,1
71,80834,9451,26,0,0
32,57831,17761,16,0,0
79,38594,0,18,1,0
34,54492,10697,23,0,0
58,106688,0,21,0,1
39,43284,6087,26,0,1
75,61788,946,16,0,0
39,72571,2295,22,0,0
24,81037,18776,30,1,0
35,86276,9019,17,0,0
52,82914,4042,22,0,1
29,31865,4438,17,0,0
57,98404,9778,20,1,1
22,15000,1401,14,0,0
73,52909,9400,21,1,0
71,31429,13656,18,0,0
61,30699,0,26,0,0
47,79678,0,18,1,0
79,93275,8986,27,0,1
20,101035,6154,30,0,0
36,72056,2178,10,1,1
58,35824,8209,20,1,1
49,44611,12627,21,0,0
42,47497,8589,24,1,0
74,48550,9515,18,0,1
64,40480,4267,25,0,0
77,91154,12130,18,1,1
76,25899,10479,17,0,0
37,118930,11872,24,1,1
30,63964,0,14,0,0
32,85364,6699,18,1,0
24,76538,9773,21,0,0
69,82492,21987,16,1,0
54,104668,11446,17,1,0
19,85093,1058,22,0,0
60,92124,2562,24,0,1
37,91563,0,13,0,0
44,66299,11422,22,1,0
70,84639,4268,18,1,0
42,68054,1385,27,0,0
39,102106,8686,25,1,0
37,52943,18905,14,0,0
27,68927,0,19,1,1
68,85501,10413,26,0,0
56,45278,352,24,0,0
22,58966,8949,30,1,0
74,52565,4874,19,0,0
72,72503,6410,19,1,0
57,86001,0,18,0,1
45,74911,14925,21,0,0
75,87308,5219,15,0,0
63,112264,3424,21,1,0
59,39760,6641,26,0,0
35,71141,14405,16,1,0
24,70639,12174,17,0,0
55,66583,3092,26,0,0
64,98273,0,18,0,0
44,100331,9902,30,0,1
