age,income,account_balance,transactions_last_30d,is_premium,target
53,59747,12865,16,0,0
38,104044,13822,20,0,0
69,35259,0,17,0,0
31,91027,0,25,0,0
22,114159,13762,17,0,0
69,55823,4104,19,1,0
78,105731,1430,21,0,0
70,85302,3933,21,1,0
68,54493,0,22,1,0
56,63147,5296,21,0,0
55,68386,11522,20,0,1
43,98388,1690,18,0,0
58,87336,19580,13,0,1
70,47593,14738,9,0,1
19,124980,6211,22,0,0
47,108233,6824,25,0,0
26,82496,12076,21,1,0
39,49626,1878,19,1,0
37,80372,0,18,0,0
36,99035,3769,21,0,0
39,87652,9531,17,0,0
74,78502,0,20,0,0
76,46109,1231,20,0,0
67,112230,1803,18,0,0
40,46777,0,16,0,0
40,15000,8943,16,1,0
61,60980,1978,17,0,0
77,84377,8905,22,0,1
21,44016,3811,25,1,0
55,51847,4831,26,0,0
68,69340,0,16,0,0
77,68738,10594,16,0,0
56,72794,13127,16,0,0
22,75635,8285,22,0,0
62,71875,13591,25,0,0
48,95334,13971,18,0,1
76,61594,0,21,0,0
73,45546,6698,17,0,0
60,15000,3568,20,1,1
29,113277,0,22,0,0
25,95154,11334,23,0,0
71,56328,15168,20,0,0
70,63804,5451,19,0,0
52,53054,0,20,0,0
39,92119,2142,14,0,0
64,71350,1656,16,0,1
73,100520,2956,19,0,0
29,85232,15179,19,0,0
26,26312,18430,21,1,0
21,19691,2349,19,0,0
48,48916,3298,22,1,0
56,45452,20911,26,1,1
47,73945,10087,12,1,0
75,94572,12616,27,1,1
31,89790,8492,16,0,0
55,71911,0,16,0,0
36,100028,5876,25,0,0
54,84111,6232,23,0,0
26,90697,5755,15,0,0
68,82832,0,24,1,0
68,76345,783,19,0,0
25,66427,4149,10,0,0
27,39442,3821,22,0,0
29,102386,2938,15,0,0
62,61378,14837,18,1,0
22,58636,0,18,0,0
34,90708,0,16,1,0
38,49963,6221,13,0,0
42,57814,2256,15,1,0
20,78089,16313,17,0,0
49,66859,10377,22,0,0
19,84338,17098,17,0,1
42,78184,0,18,0,0
66,111179,5165,23,0,0
42,109310,2246,18,0,0
40,15000,14371,21,0,0
47,76168,3185,25,1,0
42,80342,13220,21,0,0
54,77906,5810,15,1,0
74,52849,6505,15,0,0
62,60074,0,25,0,0
58,96451,0,26,0,0
32,90947,12220,26,1,0
76,97951,0,17,1,0
21,67436,9468,16,1,0
30,63389,11379,20,0,0
63,38861,3877,14,1,0
32,55986,13584,23,1,0
44,77831,8113,27,1,1
21,52141,9706,22,0,0
21,71500,0,18,0,0
49,56275,12386,10,1,0
61,77751,0,20,1,0
57,60502,6326,16,0,0
62,127071,0,12,0,0
53,109472,2003,23,1,0
51,97962,5628,19,0,0
61,101695,5393,16,1,1
43,100422,0,33,0,0
48,48850,938,18,1,0
44,87281,10045,23,0,0
76,151280,6077,15,0,0
27,77080,10270,26,0,0
70,108203,0,21,0,0
55,60225,4963,22,0,0
75,35635,3196,19,1,0
73,76766,3283,17,0,0
31,36211,13803,18,0,0
19,47623,9374,15,0,0
53,103248,3759,27,0,0
60,31346,1327,25,0,0
69,70750,2739,17,0,0
60,104992,6692,20,0,0
64,82189,7258,15,1,0
19,33938,8800,22,0,0
54,52952,6196,22,0,0
79,78518,4308,16,1,1
27,62380,5990,22,0,0
39,73240,3901,16,1,0
51,47663,3500,20,1,0
19,38151,0,14,0,0
62,79350,9751,14,0,0
75,59189,0,24,0,0
20,96907,1894,15,1,0
67,34867,14421,21,1,0
36,81530,4688,11,0,0
63,51818,9040,19,1,1
79,37830,2850,21,0,0
25,40869,205,27,0,0
49,89099,4504,29,0,0
35,82938,8776,21,0,0
62,89597,0,23,0,0
57,57008,574,17,0,0
43,121424,11136,30,1,1
27,59743,3233,16,0,0
39,43942,11936,19,1,0
58,95698,3071,21,1,0
29,64013,14440,22,0,1
36,88674,11584,16,1,0
45,68697,7514,22,1,0
58,103516,0,31,1,1
38,83896,3888,16,0,1
51,78050,2623,18,1,0
73,54618,5886,25,0,1
79,81995,11904,19,0,1
18,106235,3041,21,0,0
32,66344,0,27,0,0
33,69840,2929,14,0,0
75,68868,2796,18,0,0
78,44627,0,19,0,0
65,142961,1122,23,1,0
66,42282,9023,14,0,0
67,60154,10990,18,0,0
55,46267,12577,10,1,1
51,90305,11625,26,0,0
45,15000,2216,26,0,0
36,78853,0,17,1,0
20,49447,6220,16,0,0
63,44865,10953,23,0,0
39,78612,14306,19,0,0
48,24296,13180,18,1,0
23,76044,702,17,0,1
44,60061,8425,18,0,0
48,51783,0,22,0,0
48,15000,3340,28,1,0
52,65135,9908,20,1,0
48,17270,12879,15,1,0
57,84111,2902,28,1,0
79,67004,2766,18,0,0
34,37205,10393,23,0,0
48,86401,3295,22,0,1
36,76111,7750,21,0,0
69,111288,10969,12,0,0
60,41439,13465,19,1,1
79,94440,0,14,1,0
63,37660,5585,24,0,0
67,70083,7055,23,0,0
22,91544,3482,15,0,0
24,89337,13831,22,1,0
71,96461,2737,16,0,1
66,92044,18239,24,0,1
25,32732,6580,22,0,0
25,46954,2388,18,0,0
55,26023,9778,23,1,0
65,71253,0,19,0,1
75,29883,0,19,1,0
72,43519,421,16,0,0
38,72110,11865,22,0,0
48,87170,6903,19,1,0
79,94826,1649,21,1,0
31,89792,2634,17,0,0
57,101334,138,18,0,1
62,69758,4496,23,0,0
36,33473,4879,24,0,0
27,68381,2563,16,0,0
23,92897,5906,19,0,0
60,83946,7645,21,0,0
21,50726,14033,16,1,0
59,91463,0,16,1,0
29,69466,0,24,0,0
77,70377,13035,22,1,1
39,98428,10595,12,1,1
77,68280,2915,28,1,0
68,60907,1584,25,0,0
51,52206,9809,11,0,0
38,113590,0,25,1,0
52,65966,8076,13,0,0
73,85010,8395,22,1,1
48,86066,12342,17,0,0
48,81419,7419,19,0,0
70,49285,11712,18,0,0
41,73003,0,22,0,0
36,107648,14241,22,0,1
47,50733,6088,13,0,0
67,33298,9331,19,1,0
54,36251,718,18,0,0
53,66145,7445,20,0,0
64,41468,6283,15,0,0
20,61214,15624,21,0,0
39,50941,0,18,0,0
31,86149,12780,18,1,0
56,121723,10734,19,0,0
50,69734,6780,18,1,0
23,87394,0,20,0,0
44,61675,0,20,1,1
37,69280,0,15,1,0
69,57520,7096,22,0,0
44,25449,0,20,0,0
19,49200,0,21,0,0
69,68791,1399,18,1,0
59,55752,3953,17,0,0
63,118505,4371,20,0,1
46,61241,3183,28,1,1
75,108801,7019,14,1,0
62,76584,15025,18,0,0
56,92350,3010,24,0,0
79,48989,1252,24,0,0
57,46263,12333,19,0,0
43,41714,11460,22,0,0
70,74064,3068,19,0,0
36,75750,0,20,0,0
25,59030,12568,26,0,0
40,103942,1791,15,1,0
46,65764,7504,17,1,1
27,41866,0,16,1,0
54,72247,11597,28,1,1
68,84182,20766,19,0,1
25,51334,5392,19,1,0
37,80828,7419,16,0,0
24,98152,16599,23,0,0
44,54718,0,17,1,1
53,70441,16225,16,0,0
43,110801,2923,15,1,0
41,63337,0,18,0,0
45,81157,0,13,0,0
75,32166,11949,12,0,0
33,52812,14659,26,0,1
77,54775,7142,21,0,0
41,69312,20224,19,0,0
41,69720,7521,23,0,0
42,71891,3537,20,0,0
42,39317,0,20,1,0
24,41527,3942,20,0,0
53,82571,2459,16,0,0
20,50523,5899,18,0,0
23,61259,8872,27,0,1
64,82596,19969,22,0,0
74,89155,24998,26,0,1
37,102284,15523,26,0,0
35,101875,15872,15,0,0
78,88064,113,25,0,0
35,59191,7409,18,1,0
51,111290,12516,28,0,0
66,116658,11542,13,0,1
31,88237,5046,25,1,0
41,37635,9513,18,1,0
71,43109,899,15,0,0
76,91191,8125,21,0,0
33,58340,22461,17,1,0
33,53809,0,12,1,0
34,80738,9652,24,0,0
66,47532,9559,24,1,0
25,48716,529,23,0,0
28,92335,5110,19,0,0
33,105345,4734,16,0,0
37,95076,804,22,1,0
59,61620,6195,16,1,0
19,107529,13748,21,0,0
38,72285,19943,18,0,1
52,124548,13428,13,0,1
46,59782,649,27,1,0
22,113201,4714,21,1,1
42,98277,11646,23,0,0
45,35011,0,18,1,0
27,76374,1416,19,1,0
69,47817,8529,24,0,0
24,67180,9880,23,0,0
77,40840,19533,22,0,1
55,58767,10088,16,1,0
47,78375,13615,23,0,0
21,53192,5722,21,1,0
19,74112,4758,12,0,0
25,72879,7305,20,0,0
35,52487,15694,15,0,0
64,49313,5139,21,1,0
74,56898,6572,13,0,0
38,47925,7936,18,0,0
49,53673,2239,23,0,0
49,74774,14154,16,0,0
24,44574,13925,25,0,0
61,56452,0,24,0,0
54,62462,3776,19,0,0
76,60887,19658,18,0,0
47,97399,4568,23,1,0
69,86446,6209,28,0,0
66,114111,8436,25,0,1
54,108267,1453,14,0,0
32,43959,9157,28,0,0
31,40586,10300,17,0,0
65,31589,19103,14,1,1
67,34264,2342,18,0,0
56,63025,12163,20,0,0
49,73469,0,15,0,1
21,26657,19125,32,0,0
32,93925,12238,23,0,1
69,106292,4759,16,1,0
72,78006,17239,20,0,0
66,96715,1814,14,0,1
78,116369,731,19,1,0
50,60376,9819,18,1,0
68,53422,0,24,0,0
49,51827,15019,17,1,1
48,31678,0,23,0,0
49,94531,11495,21,0,1
56,63910,11649,17,0,0
32,29433,16744,18,0,0
74,59997,4077,21,1,0
21,110384,5325,20,1,1
46,27804,9506,22,0,0
77,73820,3779,14,0,0
54,69492,0,18,0,0
30,84347,960,19,0,0
78,71044,11097,23,1,0
62,49987,0,17,0,0
30,79366,14261,20,1,0
68,66491,5021,25,0,0
49,38520,3607,29,1,0
41,70673,0,15,0,0
35,66838,6111,21,1,0
55,99440,3892,14,0,0
61,89488,2286,24,0,0
62,83849,0,25,0,0
21,104159,10680,27,1,1
68,71900,3035,22,0,0
78,69076,13265,19,0,0
65,93273,7213,21,0,0
22,54992,634,21,1,0
22,48759,7191,21,0,0
36,55578,14434,23,1,0
40,33724,13293,20,0,0
54,86725,5322,22,0,0
36,56947,15192,20,1,0
56,76265,13834,19,0,0
44,92587,2327,21,1,1
78,61134,5156,20,1,1
70,74413,22865,30,0,0
53,77454,10900,19,0,0
48,22626,15565,15,0,0
50,62821,2135,18,0,0
50,106324,0,14,0,0
69,81589,1860,19,0,0
45,15000,3853,17,0,0
38,65676,8163,21,0,0
67,76142,0,18,1,0
42,58367,3265,23,0,1
21,55504,5373,20,1,0
55,58316,5738,15,0,0
42,95407,2510,15,0,0
42,52465,3802,21,0,0
61,67677,3963,28,0,1
46,53152,527,24,0,1
59,105246,13568,9,1,1
60,78666,6029,25,0,0
29,76072,0,22,0,0
56,81854,8600,16,0,0
27,56820,4744,23,0,0
77,75946,0,18,1,1
71,86833,4155,26,1,0
50,69541,4611,20,0,0
34,51828,4265,17,0,0
56,41007,2714,25,0,0
18,57409,4822,21,0,0
48,81987,4688,18,0,0
76,88704,0,22,0,1
74,114798,14260,21,1,1
31,113961,8985,26,0,0
55,42557,0,12,0,0
58,66926,2572,15,0,0
39,92133,2071,13,0,0
51,112733,56,23,0,0
50,63843,5638,21,0,0
61,81801,6337,14,0,0
68,64532,2508,22,0,1
45,18075,0,22,0,0
51,77897,12780,17,1,1
75,82449,5516,27,0,0
68,86104,0,18,0,0
48,46426,0,20,0,0
60,32874,9542,18,0,0
30,73591,7603,22,0,0
55,46061,10093,15,0,0
66,121015,9493,20,0,1
63,86955,22500,15,0,1
79,64101,8602,18,1,0
45,99456,4308,21,1,0
23,85493,0,19,0,0
44,72502,0,27,0,0
77,72322,7600,18,0,0
53,35475,4425,17,1,1
24,79490,10685,12,0,0
58,15766,3552,17,0,0
53,109921,12913,22,1,1
65,58678,2938,26,0,0
54,61140,5211,15,0,0
55,43424,7467,18,1,0
57,78145,4599,22,0,0
39,50313,0,14,1,0
32,52887,1777,27,0,0
50,37334,0,19,1,0
51,39337,7059,22,0,0
67,53117,12299,23,0,0
72,71659,2825,26,0,0
46,60188,9514,16,0,0
19,36399,10520,24,0,0
18,46815,3788,22,1,0
58,43002,0,21,0,0
36,21434,6540,16,0,0
74,84573,6743,24,1,1
60,43296,6304,29,0,0
42,114381,6303,14,0,1
57,58315,6521,21,0,1
79,65446,6337,14,1,0
52,58291,15197,9,0,0
59,61191,10986,25,0,0
48,81179,22857,16,0,0
62,32235,0,17,0,0
31,68035,7983,16,0,0
20,41442,1792,18,1,0
44,86385,7559,26,1,0
47,52096,1976,23,0,0
35,68581,4338,22,1,0
33,76793,6485,20,0,0
35,72344,9495,17,0,0
79,91089,1126,20,1,0
71,105425,6705,19,1,1
38,111085,14718,18,0,0
61,80783,3764,21,1,0
73,108684,17149,17,1,1
54,45182,3517,14,1,0
34,80731,5231,29,0,1
18,74125,6828,25,0,0
29,57974,5214,21,1,0
51,111394,8626,26,0,0
50,57969,5078,16,0,0
69,113379,12687,13,0,0
23,63928,0,12,0,0
73,60021,8376,23,1,1
49,69308,0,23,0,0
69,88667,817,23,0,0
62,88622,6742,17,0,0
51,78199,3219,21,0,0
32,57537,1895,24,0,0
76,63887,5204,30,1,1
35,34418,11545,16,0,0
58,66798,6399,17,1,0
42,53054,0,25,0,0
68,67235,22862,18,0,0
75,90288,165,19,1,0
74,68459,16388,19,1,1
63,55439,1772,15,0,0
35,83910,7653,18,1,0
27,78555,11778,27,1,1
57,107878,3087,19,0,0
23,70413,3018,26,1,0
60,70993,3224,30,1,1
76,85002,465,18,0,0
27,92226,0,17,1,1
77,38051,0,14,0,0
66,91136,15380,23,1,0
77,116615,7177,27,1,1
40,19854,0,27,0,0
40,66033,19433,21,1,1
57,30838,11355,23,0,0
22,105854,0,18,1,1
55,91453,12566,22,0,0
79,85082,7914,25,0,0
23,64418,913,21,0,0
53,72598,0,15,0,0
44,86657,5383,23,0,1
52,75036,0,20,1,1
30,23427,1188,15,1,0
50,52976,0,14,1,0
68,15000,9193,21,0,0
52,71115,3589,18,1,0
36,32449,14620,23,1,0
32,43331,16264,22,0,0
48,79906,12597,13,1,1
60,71484,9787,21,0,0
30,111437,663,19,0,0
43,93288,11638,15,1,1
77,104457,304,16,1,0
44,55663,0,17,0,0
30,70680,4928,15,1,0
40,80510,0,23,0,0
51,84606,4852,18,0,0
68,54553,0,19,0,0
74,113536,0,17,0,1
68,76711,3723,17,0,0
59,64722,13523,19,0,0
59,64359,6049,17,0,0
18,81754,15926,16,1,1
74,62153,0,27,0,0
40,69649,2630,20,0,0
31,96147,14764,28,0,0
28,78757,5448,20,1,0
45,85059,13970,25,0,1
71,74553,23093,18,0,0
20,75436,10870,16,0,0
63,87829,3432,22,0,0
65,68094,2461,14,0,0
26,89140,0,14,0,0
31,105278,8698,21,0,0
40,93286,6998,19,1,0
20,29822,22049,18,1,1
46,107005,6931,19,1,0
62,84203,7774,15,0,0
71,111105,20563,15,0,0
38,49049,12483,23,0,0
36,61177,13775,18,0,0
55,53103,0,18,0,0
40,112664,9297,24,0,1
79,37912,0,23,0,0
40,57410,10365,23,1,0
74,80375,1279,16,1,0
44,45090,14643,26,1,1
52,112997,0,19,0,0
78,116634,11225,26,1,1
28,81220,18531,23,0,0
35,55347,6949,25,0,0
40,95272,17365,24,1,1
49,91923,508,14,0,0
50,99075,5368,28,0,0
66,73350,988,21,1,0
79,87787,5896,22,0,1
66,87687,9128,20,0,0
61,28282,10545,11,0,0
79,34822,10013,17,0,1
77,60041,8669,22,1,1
30,91274,12086,28,0,1
20,90702,6647,13,0,0
77,118905,10544,19,0,0
77,49695,6210,15,0,0
59,79286,6449,20,0,1
44,66704,9153,17,1,0
36,84069,10870,22,0,1
27,88957,11150,16,1,0
51,49588,14673,17,0,0
67,100955,18575,24,1,1
28,42770,10609,25,0,0
25,94145,0,18,1,1
63,15974,8202,21,1,0
19,47859,0,19,1,0
36,61459,1616,12,1,0
69,59527,4655,24,0,0
45,57793,5316,22,0,0
63,28876,138,24,0,0
50,74604,15728,19,0,1
20,30215,16429,16,0,0
72,45061,4993,22,0,0
60,84511,8873,20,1,1
18,62859,12068,20,0,0
35,48562,19844,11,0,0
55,47206,0,18,0,0
47,50160,589,16,1,0
78,51396,8280,10,0,0
68,37970,8116,11,1,0
37,47514,3533,28,1,0
59,61162,2093,25,0,0
35,39226,7532,17,0,1
68,52699,12298,30,0,0
62,59336,3358,16,0,0
75,95208,18073,25,1,1
79,53854,3722,32,0,1
59,97358,0,27,0,0
43,82316,0,16,0,0
68,65358,0,21,0,0
43,80592,10320,22,0,0
60,52150,67,15,0,0
42,77073,301,18,1,0
29,23739,1313,20,0,0
43,65923,1765,22,0,1
68,90627,3033,35,1,1
